
0,22.3,-12.375,1,0,0.19,0,1,22.6625,-16.9813,1,0,0.19,0
0,22.35,-12.375,1,0,0.19,0,1,22.7125,-16.9813,1,0,0.19,0
0,22.35,-12.375,0.809204,0.587528,0.19,0,1,22.7182,-16.9806,0.809204,0.587528,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7238,-16.9805,0.504779,0.863248,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7294,-16.9804,0.500118,0.865957,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7349,-16.9803,0.49516,0.868802,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7404,-16.9801,0.489935,0.871759,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7458,-16.9799,0.484455,0.874816,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7512,-16.9796,0.478724,0.877965,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7565,-16.9793,0.472751,0.881196,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7618,-16.9789,0.466538,0.884501,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.767,-16.9784,0.460086,0.887874,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7721,-16.9779,0.45374,0.891134,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7772,-16.9773,0.4475,0.894284,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7823,-16.9766,0.441361,0.89733,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7872,-16.9758,0.435318,0.900277,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7922,-16.975,0.42937,0.903128,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.7971,-16.9742,0.423513,0.90589,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8019,-16.9733,0.417743,0.908565,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8067,-16.9723,0.412058,0.911158,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8115,-16.9712,0.406454,0.913671,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8162,-16.9701,0.400929,0.916109,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8209,-16.969,0.395481,0.918474,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8255,-16.9678,0.390108,0.920769,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.83,-16.9665,0.384806,0.922997,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8346,-16.9652,0.379574,0.925161,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.839,-16.9639,0.37441,0.927263,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8435,-16.9625,0.369313,0.929305,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8478,-16.961,0.36428,0.931289,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8522,-16.9595,0.359309,0.933219,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8565,-16.958,0.354398,0.935094,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8607,-16.9564,0.349546,0.936919,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.865,-16.9548,0.344751,0.938694,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8691,-16.9531,0.340011,0.940421,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8733,-16.9514,0.335326,0.942102,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8773,-16.9496,0.330694,0.943738,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8814,-16.9478,0.326114,0.94533,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8854,-16.946,0.321583,0.946881,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8894,-16.9441,0.317103,0.948391,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8933,-16.9422,0.31267,0.949862,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.8972,-16.9402,0.308283,0.951295,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.901,-16.9382,0.303941,0.952691,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9048,-16.9362,0.299644,0.954051,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9086,-16.9341,0.295391,0.955376,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9123,-16.932,0.29118,0.956668,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.916,-16.9299,0.28701,0.957928,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9197,-16.9277,0.28288,0.959155,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9233,-16.9255,0.278789,0.960352,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9269,-16.9232,0.274737,0.961519,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9305,-16.9209,0.270722,0.962658,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.934,-16.9186,0.266744,0.963767,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9375,-16.9163,0.262803,0.96485,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9409,-16.9139,0.258895,0.965905,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9443,-16.9114,0.255024,0.966935,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9477,-16.909,0.251185,0.967939,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.951,-16.9065,0.247378,0.968919,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9543,-16.904,0.243603,0.969875,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9576,-16.9014,0.239861,0.970807,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9609,-16.8988,0.236148,0.971717,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9641,-16.8962,0.232465,0.972605,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9673,-16.8935,0.228811,0.973471,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9704,-16.8909,0.225186,0.974316,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9735,-16.8881,0.221589,0.97514,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9766,-16.8854,0.218019,0.975945,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9797,-16.8826,0.214473,0.97673,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9827,-16.8797,0.210867,0.977515,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9857,-16.8769,0.207252,0.978287,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9886,-16.874,0.203629,0.979048,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9916,-16.8711,0.199997,0.979796,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9944,-16.8681,0.196358,0.980532,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,22.9973,-16.8651,0.19271,0.981256,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0001,-16.8621,0.189055,0.981967,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0029,-16.859,0.185392,0.982665,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0057,-16.8559,0.181722,0.98335,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0084,-16.8528,0.178045,0.984022,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0111,-16.8497,0.174362,0.984682,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0137,-16.8465,0.170672,0.985328,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0163,-16.8433,0.166975,0.985961,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0189,-16.84,0.163273,0.986581,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0214,-16.8368,0.159565,0.987187,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0239,-16.8335,0.155851,0.987781,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0264,-16.8301,0.152132,0.98836,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0288,-16.8268,0.148407,0.988926,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0312,-16.8234,0.144678,0.989479,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0336,-16.82,0.140944,0.990018,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0359,-16.8166,0.137206,0.990543,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0382,-16.8131,0.133463,0.991054,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0404,-16.8096,0.129717,0.991551,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0426,-16.8061,0.125966,0.992035,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0447,-16.8026,0.122212,0.992504,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0469,-16.799,0.118455,0.992959,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0489,-16.7954,0.114694,0.993401,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.051,-16.7918,0.11093,0.993828,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0529,-16.7882,0.107164,0.994241,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0549,-16.7846,0.103395,0.99464,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0568,-16.7809,0.099624,0.995025,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0587,-16.7772,0.0958508,0.995396,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0605,-16.7735,0.0920757,0.995752,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0623,-16.7697,0.0882991,0.996094,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.064,-16.766,0.0845209,0.996422,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0657,-16.7622,0.0807415,0.996735,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0674,-16.7584,0.0769609,0.997034,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.069,-16.7546,0.0731796,0.997319,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0706,-16.7508,0.0693977,0.997589,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0721,-16.7469,0.0656153,0.997845,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0736,-16.7431,0.0618329,0.998087,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.075,-16.7392,0.0580505,0.998314,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0764,-16.7353,0.054268,0.998526,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0778,-16.7314,0.0504862,0.998725,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0791,-16.7274,0.046705,0.998909,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0803,-16.7235,0.0429245,0.999078,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0815,-16.7196,0.039145,0.999234,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0827,-16.7156,0.0353668,0.999374,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0838,-16.7116,0.0315899,0.999501,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0849,-16.7076,0.0278148,0.999613,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.086,-16.7036,0.0240413,0.999711,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.087,-16.6996,0.0202699,0.999795,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0879,-16.6956,0.0165007,0.999864,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0888,-16.6915,0.012734,0.999919,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0897,-16.6875,0.00896988,0.99996,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0905,-16.6834,0.00520858,0.999986,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0912,-16.6793,0.00145025,0.999999,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0919,-16.6753,-0.00230494,0.999997,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0926,-16.6712,-0.00605679,0.999982,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0932,-16.6671,-0.00980514,0.999952,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0938,-16.663,-0.0135498,0.999908,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0944,-16.6589,-0.0172906,0.999851,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0948,-16.6548,-0.0210271,0.999779,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0953,-16.6507,-0.0247594,0.999693,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0957,-16.6465,-0.0284871,0.999594,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.096,-16.6424,-0.0322101,0.999481,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0963,-16.6383,-0.0359284,0.999354,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0966,-16.6342,-0.0396416,0.999214,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0968,-16.63,-0.0433496,0.99906,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0969,-16.6259,-0.0470521,0.998892,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0966,-16.6218,-0.0876502,0.996151,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0962,-16.6176,-0.0876503,0.996151,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0959,-16.6135,-0.0876504,0.996151,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0955,-16.6094,-0.0876504,0.996151,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0951,-16.6053,-0.0876505,0.996151,0.19,0
0,22.35,-12.375,0.557651,0.830076,0.19,0,1,23.0948,-16.6011,-0.0876505,0.996151,0.19,0
