
0,-9.33125,-22.1875,1,0,0.19,0,1,5.43674,-20.911,1,0,0.19,0,2,-3.96875,-4.04375,1,0,0.19,0,3,-4.21875,-15.4625,1,0,0.19,0,4,5.325,-23.45,1,0,0.19,0,5,13.9563,15.3,1,0,0.19,0,6,-13.85,28.6625,1,0,0.19,0,7,-13.9312,-24.8875,1,0,0.19,0,8,5.2625,2.73125,1,0,0.19,0,9,21.4688,-7.2625,1,0,0.19,0,10,22.8916,20.3889,1,0,0.19,0,11,22.35,1.75625,1,0,0.19,0,12,-9.75,2.61875,1,0,0.19,0,13,-23.95,23.7563,1,0,0.19,0,14,17.2822,1.65879,1,0,0.19,0,15,-9.29375,0.7125,1,0,0.19,0,16,4.90625,25.7062,1,0,0.19,0,17,12.3125,13.9062,1,0,0.19,0,18,19.1812,1.2875,1,0,0.19,0,19,-15.1938,7.60625,1,0,0.19,0
0,-9.28125,-22.1875,1,0,0.19,0,1,5.48674,-20.911,1,0,0.19,0,2,-3.91875,-4.04375,1,0,0.19,0,3,-4.16875,-15.4625,1,0,0.19,0,4,5.375,-23.45,1,0,0.19,0,5,14.0063,15.3,1,0,0.19,0,6,-13.8,28.6625,1,0,0.19,0,7,-13.8812,-24.8875,1,0,0.19,0,8,5.3125,2.73125,1,0,0.19,0,9,21.5187,-7.2625,1,0,0.19,0,10,22.9416,20.3889,1,0,0.19,0,11,22.4,1.75625,1,0,0.19,0,12,-9.7,2.61875,1,0,0.19,0,13,-23.9,23.7563,1,0,0.19,0,14,17.3322,1.65879,1,0,0.19,0,15,-9.24375,0.7125,1,0,0.19,0,16,4.95625,25.7062,1,0,0.19,0,17,12.3625,13.9062,1,0,0.19,0,18,19.2312,1.2875,1,0,0.19,0,19,-15.1438,7.60625,1,0,0.19,0
0,-9.23125,-22.1869,0.999922,0.0125101,0.19,0,1,5.53674,-20.9116,0.999922,-0.0125101,0.19,0,2,-3.86875,-4.04312,0.999922,0.0125101,0.19,0,3,-4.11875,-15.4619,0.999922,0.0125101,0.19,0,4,5.425,-23.4494,0.999922,0.0125101,0.19,0,5,14.053,15.3071,0.988614,0.150474,0.19,0,6,-13.75,28.6631,0.999922,0.0125101,0.19,0,7,-13.8312,-24.8875,1,0,0.19,0,8,5.3625,2.73062,0.999922,-0.0125101,0.19,0,9,21.5687,-7.26187,0.999922,0.0125101,0.19,0,10,22.9916,20.3895,0.999922,0.0125101,0.19,0,11,22.45,1.75562,0.999922,-0.0125101,0.19,0,12,-9.65,2.61812,0.999922,-0.0125101,0.19,0,13,-23.85,23.7556,0.999922,-0.0125101,0.19,0,14,17.3822,1.65816,0.999922,-0.0125101,0.19,0,15,-9.19375,0.713125,0.999922,0.0125101,0.19,0,16,5.00625,25.7069,0.999922,0.0125101,0.19,0,17,12.4125,13.9056,0.999922,-0.0125101,0.19,0,18,19.2812,1.28687,0.999922,-0.0125101,0.19,0,19,-15.0938,7.60562,0.999922,-0.0125101,0.19,0
0,-9.18129,-22.185,0.999293,0.0375852,0.19,0,1,5.5867,-20.9135,0.999293,-0.0375852,0.19,0,2,-3.81879,-4.04124,0.999293,0.0375852,0.19,0,3,-4.06879,-15.46,0.999293,0.0375852,0.19,0,4,5.47496,-23.4475,0.999293,0.0375852,0.19,0,5,14.097,15.3199,0.959988,0.280042,0.19,0,6,-13.7,28.665,0.999293,0.0375852,0.19,0,7,-13.7814,-24.8832,0.996327,0.0856349,0.19,0,8,5.41246,2.72875,0.999293,-0.0375852,0.19,0,9,21.6187,-7.25999,0.999293,0.0375852,0.19,0,10,23.0416,20.3914,0.999293,0.0375852,0.19,0,11,22.5,1.75375,0.999293,-0.0375852,0.19,0,12,-9.60004,2.61625,0.999293,-0.0375852,0.19,0,13,-23.8,23.7537,0.999293,-0.0375852,0.19,0,14,17.4322,1.65629,0.999293,-0.0375852,0.19,0,15,-9.14379,0.715005,0.999293,0.0375852,0.19,0,16,5.05621,25.7088,0.999293,0.0375852,0.19,0,17,12.4625,13.9037,0.999293,-0.0375852,0.19,0,18,19.3312,1.285,0.999293,-0.0375852,0.19,0,19,-15.0438,7.60374,0.999293,-0.0375852,0.19,0
0,-9.13143,-22.1812,0.99716,0.0753065,0.19,0,1,5.63656,-20.9173,0.99716,-0.0753065,0.19,0,2,-3.76893,-4.03748,0.99716,0.0753065,0.19,0,3,-4.01893,-15.4562,0.99716,0.0753065,0.19,0,4,5.52482,-23.4437,0.99716,0.0753065,0.19,0,5,14.1399,15.3325,0.959991,0.280031,0.19,0,6,-13.6502,28.6688,0.99716,0.0753065,0.19,0,7,-13.7316,-24.8789,0.996327,0.0856349,0.19,0,8,5.46232,2.72498,0.99716,-0.0753065,0.19,0,9,21.6686,-7.25623,0.99716,0.0753065,0.19,0,10,23.0914,20.3951,0.99716,0.0753065,0.19,0,11,22.5498,1.74998,0.99716,-0.0753065,0.19,0,12,-9.55018,2.61248,0.99716,-0.0753065,0.19,0,13,-23.7502,23.75,0.99716,-0.0753065,0.19,0,14,17.4821,1.65252,0.99716,-0.0753065,0.19,0,15,-9.09393,0.71877,0.99716,0.0753065,0.19,0,16,5.10607,25.7125,0.99716,0.0753065,0.19,0,17,12.5123,13.9,0.99716,-0.0753065,0.19,0,18,19.3811,1.28123,0.99716,-0.0753065,0.19,0,19,-14.9939,7.59998,0.99716,-0.0753065,0.19,0
0,-9.08183,-22.1749,0.992066,0.125722,0.19,0,1,5.68616,-20.9236,0.992066,-0.125722,0.19,0,2,-3.71933,-4.03119,0.992066,0.125722,0.19,0,3,-3.96933,-15.4499,0.992066,0.125722,0.19,0,4,5.57442,-23.4374,0.992066,0.125722,0.19,0,5,14.1844,15.3377,0.993253,0.115967,0.19,0,6,-13.6006,28.6751,0.992066,0.125722,0.19,0,7,-13.6818,-24.8747,0.996327,0.0856349,0.19,0,8,5.51192,2.71869,0.992066,-0.125722,0.19,0,9,21.7182,-7.24994,0.992066,0.125722,0.19,0,10,23.141,20.4014,0.992066,0.125722,0.19,0,11,22.5994,1.74369,0.992066,-0.125722,0.19,0,12,-9.50058,2.60619,0.992066,-0.125722,0.19,0,13,-23.7006,23.7437,0.992066,-0.125722,0.19,0,14,17.5317,1.64623,0.992066,-0.125722,0.19,0,15,-9.04433,0.725056,0.992066,0.125722,0.19,0,16,5.15567,25.7188,0.992066,0.125722,0.19,0,17,12.5619,13.8937,0.992066,-0.125722,0.19,0,18,19.4307,1.27494,0.992066,-0.125722,0.19,0,19,-14.9443,7.59369,0.992066,-0.125722,0.19,0
0,-9.03273,-22.1655,0.982025,0.188752,0.19,0,1,5.73526,-20.933,0.982025,-0.188752,0.19,0,2,-3.67023,-4.02176,0.982025,0.188752,0.19,0,3,-3.92023,-15.4405,0.982025,0.188752,0.19,0,4,5.62352,-23.428,0.982025,0.188752,0.19,0,5,14.2285,15.3454,0.985004,0.172533,0.19,0,6,-13.5515,28.6845,0.982025,0.188752,0.19,0,7,-13.632,-24.8704,0.996327,0.0856349,0.19,0,8,5.56102,2.70926,0.982025,-0.188752,0.19,0,9,21.7673,-7.24051,0.982025,0.188752,0.19,0,10,23.1901,20.4109,0.982025,0.188752,0.19,0,11,22.6485,1.73426,0.982025,-0.188752,0.19,0,12,-9.45148,2.59676,0.982025,-0.188752,0.19,0,13,-23.6515,23.7343,0.982025,-0.188752,0.19,0,14,17.5808,1.6368,0.982025,-0.188752,0.19,0,15,-8.99523,0.734494,0.982025,0.188752,0.19,0,16,5.20477,25.7282,0.982025,0.188752,0.19,0,17,12.611,13.8843,0.982025,-0.188752,0.19,0,18,19.4798,1.26551,0.982025,-0.188752,0.19,0,19,-14.8952,7.58426,0.982025,-0.188752,0.19,0
0,-8.9845,-22.1523,0.964507,0.264056,0.19,0,1,5.78349,-20.9462,0.964507,-0.264056,0.19,0,2,-3.622,-4.00855,0.964507,0.264056,0.19,0,3,-3.872,-15.4273,0.964507,0.264056,0.19,0,4,5.67175,-23.4148,0.964507,0.264056,0.19,0,5,14.272,15.3562,0.970701,0.240289,0.19,0,6,-13.5033,28.6977,0.964507,0.264056,0.19,0,7,-13.5822,-24.8661,0.996327,0.0856349,0.19,0,8,5.60925,2.69605,0.964507,-0.264056,0.19,0,9,21.8155,-7.2273,0.964507,0.264056,0.19,0,10,23.2384,20.4241,0.964507,0.264056,0.19,0,11,22.6967,1.72105,0.964507,-0.264056,0.19,0,12,-9.40292,2.58484,0.971203,-0.238255,0.19,0,13,-23.6033,23.7211,0.964507,-0.264056,0.19,0,14,17.629,1.62359,0.964507,-0.264056,0.19,0,15,-8.94683,0.747044,0.967984,0.251013,0.19,0,16,5.253,25.7414,0.964507,0.264056,0.19,0,17,12.6592,13.8711,0.964507,-0.264056,0.19,0,18,19.528,1.2523,0.964507,-0.264056,0.19,0,19,-14.847,7.57105,0.964507,-0.264056,0.19,0
0,-8.93768,-22.1348,0.93643,0.350853,0.19,0,1,5.83031,-20.9637,0.93643,-0.350853,0.19,0,2,-3.57518,-3.99101,0.93643,0.350853,0.19,0,3,-3.82518,-15.4098,0.93643,0.350853,0.19,0,4,5.71857,-23.3973,0.93643,0.350853,0.19,0,5,14.3144,15.3704,0.947844,0.318735,0.19,0,6,-13.4564,28.7152,0.93643,0.350853,0.19,0,7,-13.5324,-24.8618,0.996327,0.0856349,0.19,0,8,5.65607,2.67851,0.93643,-0.350853,0.19,0,9,21.8623,-7.20976,0.93643,0.350853,0.19,0,10,23.2852,20.4416,0.93643,0.350853,0.19,0,11,22.7436,1.70351,0.93643,-0.350853,0.19,0,12,-9.35484,2.5711,0.96151,-0.274772,0.19,0,13,-23.5564,23.7035,0.93643,-0.350853,0.19,0,14,17.6758,1.60605,0.93643,-0.350853,0.19,0,15,-8.90023,0.765168,0.931997,0.362466,0.19,0,16,5.29982,25.759,0.93643,0.350853,0.19,0,17,12.7061,13.8535,0.93643,-0.350853,0.19,0,18,19.5748,1.23476,0.93643,-0.350853,0.19,0,19,-14.8002,7.55351,0.93643,-0.350853,0.19,0
0,-8.89297,-22.1124,0.894189,0.44769,0.19,0,1,5.87502,-20.9861,0.894189,-0.44769,0.19,0,2,-3.52985,-3.9699,0.906526,0.42215,0.19,0,3,-3.78047,-15.3874,0.894189,0.44769,0.19,0,4,5.76328,-23.3749,0.894189,0.44769,0.19,0,5,14.3554,15.3887,0.913472,0.406903,0.19,0,6,-13.4117,28.7376,0.894189,0.44769,0.19,0,7,-13.4825,-24.8575,0.996327,0.0856349,0.19,0,8,5.70078,2.65613,0.894189,-0.44769,0.19,0,9,21.907,-7.18738,0.894189,0.44769,0.19,0,10,23.3299,20.464,0.894189,0.44769,0.19,0,11,22.7883,1.68113,0.894189,-0.44769,0.19,0,12,-9.30712,2.55616,0.954315,-0.298801,0.19,0,13,-23.5117,23.6811,0.894189,-0.44769,0.19,0,14,17.7205,1.58367,0.894189,-0.44769,0.19,0,15,-8.85363,0.783291,0.931997,0.362466,0.19,0,16,5.34453,25.7814,0.894189,0.44769,0.19,0,17,12.7508,13.8311,0.894189,-0.44769,0.19,0,18,19.6195,1.21238,0.894189,-0.44769,0.19,0,19,-14.7555,7.53113,0.894189,-0.44769,0.19,0
