
0,5.15,14.0188,1,0,0.19,0,1,-0.45,1.96875,1,0,0.19,0,2,25.1313,2.86875,1,0,0.19,0,3,5.12198,-26.225,1,0,0.19,0,4,-23.7375,-17.8687,1,0,0.19,0,5,7.03125,1.6875,1,0,0.19,0,6,-4.525,-6.81875,1,0,0.19,0,7,2.84375,-3.75625,1,0,0.19,0,8,-7.21875,-9.88125,1,0,0.19,0,9,-9.31875,18.15,1,0,0.19,0,10,-1.4625,23.1375,1,0,0.19,0,11,-2.64444,6.05129,1,0,0.19,0,12,-8.59375,16.7938,1,0,0.19,0,13,-21.3188,11.8875,1,0,0.19,0,14,6.825,-19.4562,1,0,0.19,0,15,5.5625,10.9812,1,0,0.19,0,16,-1.225,-18.0438,1,0,0.19,0,17,3.55,17.4937,1,0,0.19,0,18,-3.0875,-12.1812,1,0,0.19,0,19,19.3875,-21.5875,1,0,0.19,0
0,5.2,14.0188,1,0,0.19,0,1,-0.4,1.96875,1,0,0.19,0,2,25.1812,2.86875,1,0,0.19,0,3,5.17198,-26.225,1,0,0.19,0,4,-23.6875,-17.8687,1,0,0.19,0,5,7.08125,1.6875,1,0,0.19,0,6,-4.475,-6.81875,1,0,0.19,0,7,2.89375,-3.75625,1,0,0.19,0,8,-7.16875,-9.88125,1,0,0.19,0,9,-9.26875,18.15,1,0,0.19,0,10,-1.4125,23.1375,1,0,0.19,0,11,-2.59444,6.05129,1,0,0.19,0,12,-8.54375,16.7938,1,0,0.19,0,13,-21.2688,11.8875,1,0,0.19,0,14,6.875,-19.4562,1,0,0.19,0,15,5.6125,10.9812,1,0,0.19,0,16,-1.175,-18.0438,1,0,0.19,0,17,3.6,17.4937,1,0,0.19,0,18,-3.0375,-12.1812,1,0,0.19,0,19,19.4375,-21.5875,1,0,0.19,0
0,5.25,14.0181,0.999922,-0.0125101,0.19,0,1,-0.350004,1.96938,0.999922,0.0125101,0.19,0,2,25.2312,2.86938,0.999922,0.0125101,0.19,0,3,5.22198,-26.2243,0.999922,0.0125101,0.19,0,4,-23.6375,-17.8694,0.999922,-0.0125101,0.19,0,5,7.13125,1.68687,0.999922,-0.0125101,0.19,0,6,-4.45779,-6.84282,0.809204,-0.587528,0.19,0,7,2.94375,-3.75688,0.999922,-0.0125101,0.19,0,8,-7.11875,-9.88188,0.999922,-0.0125101,0.19,0,9,-9.26875,18.1506,0.809204,0.587528,0.19,0,10,-1.3625,23.1369,0.999922,-0.0125101,0.19,0,11,-2.54444,6.05066,0.999922,-0.0125101,0.19,0,12,-8.49375,16.7944,0.999922,0.0125101,0.19,0,13,-21.2687,11.8869,0.809204,-0.587528,0.19,0,14,6.875,-19.4556,0.809204,0.587528,0.19,0,15,5.6625,10.9806,0.999922,-0.0125101,0.19,0,16,-1.125,-18.0438,1,0,0.19,0,17,3.65,17.4944,0.999922,0.0125101,0.19,0,18,-2.9875,-12.1819,0.999922,-0.0125101,0.19,0,19,19.4875,-21.5869,0.999922,0.0125101,0.19,0
0,5.29996,14.0162,0.999293,-0.0375852,0.19,0,1,-0.300039,1.97125,0.999293,0.0375852,0.19,0,2,25.2812,2.87125,0.999293,0.0375852,0.19,0,3,5.27194,-26.2225,0.999293,0.0375852,0.19,0,4,-23.5875,-17.8713,0.999293,-0.0375852,0.19,0,5,7.18121,1.685,0.999293,-0.0375852,0.19,0,6,-4.44212,-6.85799,0.671799,-0.740734,0.19,0,7,2.99371,-3.75875,0.999293,-0.0375852,0.19,0,8,-7.06879,-9.88376,0.999293,-0.0375852,0.19,0,9,-9.26875,18.1506,0.309623,0.950859,0.19,0,10,-1.31254,23.135,0.999293,-0.0375852,0.19,0,11,-2.49448,6.04879,0.999293,-0.0375852,0.19,0,12,-8.44379,16.7963,0.999293,0.0375852,0.19,0,13,-21.2687,11.8869,0.309623,-0.950859,0.19,0,14,6.875,-19.4556,0.309623,0.950859,0.19,0,15,5.71246,10.9787,0.999293,-0.0375852,0.19,0,16,-1.07503,-18.0455,0.999398,-0.0346939,0.19,0,17,3.69996,17.4963,0.999293,0.0375852,0.19,0,18,-2.93754,-12.1838,0.999293,-0.0375852,0.19,0,19,19.5375,-21.585,0.999293,0.0375852,0.19,0
0,5.34982,14.0125,0.99716,-0.0753065,0.19,0,1,-0.250181,1.97502,0.99716,0.0753065,0.19,0,2,25.3311,2.87502,0.99716,0.0753065,0.19,0,3,5.3218,-26.2187,0.99716,0.0753065,0.19,0,4,-23.5377,-17.875,0.99716,-0.0753065,0.19,0,5,7.23107,1.68123,0.99716,-0.0753065,0.19,0,6,-4.42759,-6.86875,0.723081,-0.690763,0.19,0,7,3.04357,-3.76252,0.99716,-0.0753065,0.19,0,8,-7.01893,-9.88752,0.99716,-0.0753065,0.19,0,9,-9.26875,18.1506,-0.308108,0.951351,0.19,0,10,-1.26268,23.1312,0.99716,-0.0753065,0.19,0,11,-2.44462,6.04502,0.99716,-0.0753065,0.19,0,12,-8.39393,16.8,0.99716,0.0753065,0.19,0,13,-21.2687,11.8869,-0.308108,-0.951351,0.19,0,14,6.875,-19.4556,-0.308108,0.951351,0.19,0,15,5.76232,10.975,0.99716,-0.0753065,0.19,0,16,-1.02506,-18.0472,0.999398,-0.0346939,0.19,0,17,3.74982,17.5,0.99716,0.0753065,0.19,0,18,-2.88768,-12.1875,0.99716,-0.0753065,0.19,0,19,19.5873,-21.5812,0.99716,0.0753065,0.19,0
0,5.39942,14.0062,0.992066,-0.125722,0.19,0,1,-0.200578,1.98131,0.992066,0.125722,0.19,0,2,25.3807,2.88131,0.992066,0.125722,0.19,0,3,5.3714,-26.2124,0.992066,0.125722,0.19,0,4,-23.488,-17.8807,0.993604,-0.11292,0.19,0,5,7.28067,1.67494,0.992066,-0.125722,0.19,0,6,-4.41364,-6.87689,0.761508,-0.648155,0.19,0,7,3.09317,-3.76881,0.992066,-0.125722,0.19,0,8,-6.96933,-9.89381,0.992066,-0.125722,0.19,0,9,-9.26875,18.1506,-0.608344,0.793674,0.19,0,10,-1.21308,23.1249,0.992066,-0.125722,0.19,0,11,-2.39502,6.03873,0.992066,-0.125722,0.19,0,12,-8.34433,16.8063,0.992066,0.125722,0.19,0,13,-21.2687,11.8869,-0.808267,-0.588816,0.19,0,14,6.875,-19.4556,-0.721569,0.692343,0.19,0,15,5.81192,10.9687,0.992066,-0.125722,0.19,0,16,-0.97509,-18.049,0.999398,-0.0346939,0.19,0,17,3.79942,17.5063,0.992066,0.125722,0.19,0,18,-2.83808,-12.1938,0.992066,-0.125722,0.19,0,19,19.6369,-21.5749,0.992066,0.125722,0.19,0
0,5.44852,13.9968,0.982025,-0.188752,0.19,0,1,-0.151477,1.99074,0.982025,0.188752,0.19,0,2,25.4298,2.89074,0.982025,0.188752,0.19,0,3,5.4205,-26.203,0.982025,0.188752,0.19,0,4,-23.4391,-17.891,0.978273,-0.207322,0.19,0,5,7.32977,1.66551,0.982025,-0.188752,0.19,0,6,-4.39985,-6.88324,0.796013,-0.60528,0.19,0,7,3.14227,-3.77824,0.982025,-0.188752,0.19,0,8,-6.92023,-9.90324,0.982025,-0.188752,0.19,0,9,-9.26875,18.1506,-0.608347,0.793671,0.19,0,10,-1.16398,23.1155,0.982025,-0.188752,0.19,0,11,-2.34592,6.0293,0.982025,-0.188752,0.19,0,12,-8.29523,16.8157,0.982025,0.188752,0.19,0,13,-21.2687,11.8869,-0.93018,-0.367105,0.19,0,14,6.875,-19.4556,-0.721572,0.692339,0.19,0,15,5.86102,10.9593,0.982025,-0.188752,0.19,0,16,-0.92512,-18.0507,0.999398,-0.0346939,0.19,0,17,3.84864,17.5151,0.984423,0.175814,0.19,0,18,-2.78875,-12.202,0.986608,-0.163107,0.19,0,19,19.686,-21.5655,0.982025,0.188752,0.19,0
0,5.49675,13.9836,0.964507,-0.264056,0.19,0,1,-0.103251,2.00395,0.964507,0.264056,0.19,0,2,25.478,2.90395,0.964507,0.264056,0.19,0,3,5.46873,-26.1898,0.964507,0.264056,0.19,0,4,-23.3902,-17.9014,0.978273,-0.207322,0.19,0,5,7.378,1.6523,0.964507,-0.264056,0.19,0,6,-4.38594,-6.88819,0.829408,-0.558644,0.19,0,7,3.1905,-3.79145,0.964507,-0.264056,0.19,0,8,-6.872,-9.91645,0.964507,-0.264056,0.19,0,9,-9.26875,18.1506,-0.608347,0.793671,0.19,0,10,-1.11575,23.1023,0.964507,-0.264056,0.19,0,11,-2.29769,6.01609,0.964507,-0.264056,0.19,0,12,-8.247,16.8289,0.964507,0.264056,0.19,0,13,-21.2687,11.8869,-0.93018,-0.367105,0.19,0,14,6.875,-19.4556,-0.721572,0.692339,0.19,0,15,5.90925,10.9461,0.964507,-0.264056,0.19,0,16,-0.875151,-18.0524,0.999398,-0.0346939,0.19,0,17,3.89673,17.5288,0.96175,0.273927,0.19,0,18,-2.73964,-12.2114,0.982207,-0.187801,0.19,0,19,19.7342,-21.5523,0.964507,0.264056,0.19,0
0,5.54357,13.966,0.93643,-0.350853,0.19,0,1,-0.0564298,2.02149,0.93643,0.350853,0.19,0,2,25.5248,2.92149,0.93643,0.350853,0.19,0,3,5.51555,-26.1722,0.93643,0.350853,0.19,0,4,-23.3413,-17.9118,0.978273,-0.207322,0.19,0,5,7.42482,1.63476,0.93643,-0.350853,0.19,0,6,-4.37176,-6.89187,0.8619,-0.507078,0.19,0,7,3.23732,-3.80899,0.93643,-0.350853,0.19,0,8,-6.82518,-9.93399,0.93643,-0.350853,0.19,0,9,-9.26875,18.1506,-0.608347,0.793671,0.19,0,10,-1.06893,23.0848,0.93643,-0.350853,0.19,0,11,-2.25087,5.99855,0.93643,-0.350853,0.19,0,12,-8.20018,16.8465,0.93643,0.350853,0.19,0,13,-21.2687,11.8869,-0.93018,-0.367105,0.19,0,14,6.875,-19.4556,-0.721572,0.692339,0.19,0,15,5.95631,10.9292,0.941225,-0.337782,0.19,0,16,-0.825181,-18.0542,0.999398,-0.0346939,0.19,0,17,3.94482,17.5425,0.96175,0.273927,0.19,0,18,-2.69065,-12.2214,0.979781,-0.200074,0.19,0,19,19.7811,-21.5348,0.93643,0.350853,0.19,0
0,5.58828,13.9436,0.894189,-0.44769,0.19,0,1,-0.0117203,2.04387,0.894189,0.44769,0.19,0,2,25.5695,2.94387,0.894189,0.44769,0.19,0,3,5.56026,-26.1498,0.894189,0.44769,0.19,0,4,-23.2923,-17.9221,0.978273,-0.207322,0.19,0,5,7.46953,1.61238,0.894189,-0.44769,0.19,0,6,-4.35731,-6.89431,0.892176,-0.451687,0.19,0,7,3.28203,-3.83137,0.894189,-0.44769,0.19,0,8,-6.78047,-9.95637,0.894189,-0.44769,0.19,0,9,-9.26875,18.1506,-0.608347,0.793671,0.19,0,10,-1.02422,23.0624,0.894189,-0.44769,0.19,0,11,-2.20616,5.97617,0.894189,-0.44769,0.19,0,12,-8.15547,16.8689,0.894189,0.44769,0.19,0,13,-21.2687,11.8869,-0.93018,-0.367105,0.19,0,14,6.875,-19.4556,-0.721572,0.692339,0.19,0,15,6.0006,10.906,0.885856,-0.463961,0.19,0,16,-0.775211,-18.0559,0.999398,-0.0346939,0.19,0,17,3.99291,17.5562,0.96175,0.273927,0.19,0,18,-2.64166,-12.2314,0.979781,-0.200074,0.19,0,19,19.8261,-21.513,0.90056,0.434731,0.19,0
