
0,9.88125,-23.9625,1,0,0.19,0,1,9.88125,-23.9625,1,0,0.19,0,2,9.88125,-23.9625,1,0,0.19,0,3,9.88125,-23.9625,1,0,0.19,0,4,9.88125,-23.9625,1,0,0.19,0,5,9.88125,-23.9625,1,0,0.19,0,6,9.88125,-23.9625,1,0,0.19,0,7,9.88125,-23.9625,1,0,0.19,0
0,9.93125,-23.9625,1,0,0.19,0,1,9.93125,-23.9625,1,0,0.19,0,2,9.93125,-23.9625,1,0,0.19,0,3,9.93125,-23.9625,1,0,0.19,0,4,9.93125,-23.9625,1,0,0.19,0,5,9.93125,-23.9625,1,0,0.19,0,6,9.93125,-23.9625,1,0,0.19,0,7,9.93125,-23.9625,1,0,0.19,0
0,9.98125,-23.9619,0.999922,0.0125101,0.19,0,1,9.98125,-23.9619,0.999922,0.0125101,0.19,0,2,9.98125,-23.9619,0.999922,0.0125101,0.19,0,3,9.98125,-23.9631,0.999922,-0.0125101,0.19,0,4,9.98125,-23.9619,0.999922,0.0125101,0.19,0,5,9.98125,-23.9619,0.999922,0.0125101,0.19,0,6,9.98125,-23.9619,0.999922,0.0125101,0.19,0,7,9.98125,-23.9619,0.999922,0.0125101,0.19,0
0,10.0312,-23.9112,0.801791,0.597605,0.19,0,1,10.0312,-23.9112,0.801791,0.597605,0.19,0,2,10.0312,-23.9112,0.801791,0.597605,0.19,0,3,10.0312,-24.0138,0.801791,-0.597605,0.19,0,4,10.0312,-23.9112,0.801791,0.597605,0.19,0,5,10.0312,-23.9112,0.801791,0.597605,0.19,0,6,10.0312,-23.9112,0.801791,0.597605,0.19,0,7,10.0312,-23.9112,0.801791,0.597605,0.19,0
0,10.0927,-23.812,0.526641,0.850088,0.19,0,1,10.0927,-23.812,0.526641,0.850088,0.19,0,2,10.0927,-23.812,0.526641,0.850088,0.19,0,3,10.0928,-24.113,0.527336,-0.849657,0.19,0,4,10.0927,-23.812,0.526641,0.850088,0.19,0,5,10.0927,-23.812,0.526641,0.850088,0.19,0,6,10.0927,-23.812,0.526641,0.850088,0.19,0,7,10.0928,-23.812,0.527336,0.849657,0.19,0
0,10.1044,-23.7166,0.121426,0.9926,0.19,0,1,10.1044,-23.7166,0.121426,0.9926,0.19,0,2,10.1045,-23.7181,0.124827,0.992178,0.19,0,3,10.1882,-24.1754,0.836847,-0.547437,0.19,0,4,10.1044,-23.7166,0.121426,0.9926,0.19,0,5,10.1044,-23.7166,0.121426,0.9926,0.19,0,6,10.1044,-23.7166,0.121426,0.9926,0.19,0,7,10.1959,-23.7408,0.822491,0.568778,0.19,0
0,10.102,-23.5733,-0.0170951,0.999854,0.19,0,1,10.102,-23.5733,-0.0170951,0.999854,0.19,0,2,10.0826,-23.6612,-0.359261,0.933237,0.19,0,3,10.2999,-24.1905,0.990945,-0.13427,0.19,0,4,10.102,-23.5733,-0.0170951,0.999854,0.19,0,5,10.102,-23.5733,-0.0170951,0.999854,0.19,0,6,10.102,-23.5733,-0.0170951,0.999854,0.19,0,7,10.3361,-23.7028,0.965361,0.260917,0.19,0
0,10.1326,-23.3926,0.167146,0.985932,0.19,0,1,10.1326,-23.3926,0.167146,0.985932,0.19,0,2,10.0632,-23.6543,-0.796142,0.60511,0.19,0,3,10.4121,-24.2011,0.995594,-0.093765,0.19,0,4,10.1326,-23.3926,0.167146,0.985932,0.19,0,5,10.1326,-23.3926,0.167146,0.985932,0.19,0,6,10.1326,-23.3926,0.167146,0.985932,0.19,0,7,10.4844,-23.7025,0.999997,0.00235528,0.19,0
0,10.2088,-23.2324,0.429623,0.903008,0.19,0,1,10.2088,-23.2324,0.429623,0.903008,0.19,0,2,10.0836,-23.6508,-0.288723,0.957413,0.19,0,3,10.5243,-24.2117,0.995594,-0.093765,0.19,0,4,10.2088,-23.2324,0.429623,0.903008,0.19,0,5,10.2066,-23.2368,0.428846,0.903378,0.19,0,6,10.2066,-23.2368,0.428846,0.903378,0.19,0,7,10.6321,-23.7152,0.996309,-0.0858363,0.19,0
0,10.3001,-23.0545,0.456734,0.889603,0.19,0,1,10.3001,-23.0545,0.456734,0.889603,0.19,0,2,10.104,-23.6476,0.328871,0.944375,0.19,0,3,10.6366,-24.2223,0.995594,-0.093765,0.19,0,4,10.3001,-23.0545,0.456734,0.889603,0.19,0,5,10.2313,-23.0899,0.166131,0.986104,0.19,0,6,10.2313,-23.0899,0.166131,0.986104,0.19,0,7,10.7798,-23.7279,0.996309,-0.0858363,0.19,0
0,10.4265,-22.9122,0.664183,0.74757,0.19,0,1,10.4265,-22.9122,0.664183,0.74757,0.19,0,2,10.1245,-23.6446,0.82097,0.570971,0.19,0,3,10.7488,-24.2328,0.995594,-0.093765,0.19,0,4,10.4265,-22.9122,0.664183,0.74757,0.19,0,5,10.2162,-22.9731,-0.128646,0.991691,0.19,0,6,10.2162,-22.9731,-0.128646,0.991691,0.19,0,7,10.9278,-23.7352,0.998807,-0.0488314,0.19,0
0,10.5604,-22.7637,0.669623,0.742701,0.19,0,1,10.5604,-22.7637,0.669623,0.742701,0.19,0,2,10.145,-23.6419,0.954466,0.298321,0.19,0,3,10.861,-24.2434,0.995594,-0.093765,0.19,0,4,10.5604,-22.7637,0.669623,0.742701,0.19,0,5,10.2062,-22.9061,-0.146648,0.989189,0.19,0,6,10.2062,-22.9061,-0.146648,0.989189,0.19,0,7,11.076,-23.7314,0.999674,0.025515,0.19,0
0,10.6484,-22.5956,0.463397,0.886151,0.19,0,1,10.6481,-22.5963,0.463706,0.885989,0.19,0,2,10.1655,-23.6393,0.954657,0.297706,0.19,0,3,10.9732,-24.254,0.995594,-0.093765,0.19,0,4,10.6484,-22.5956,0.463397,0.886151,0.19,0,5,10.2436,-22.8552,0.462508,0.886615,0.19,0,6,10.2436,-22.8552,0.462508,0.886615,0.19,0,7,11.2229,-23.7111,0.990556,0.137107,0.19,0
0,10.7255,-22.411,0.385539,0.922692,0.19,0,1,10.7458,-22.4778,0.636484,0.77129,0.19,0,2,10.186,-23.6367,0.95358,0.301141,0.19,0,3,11.0854,-24.2645,0.995594,-0.093765,0.19,0,4,10.7255,-22.411,0.385539,0.922692,0.19,0,5,10.2731,-22.7549,0.282466,0.959277,0.19,0,6,10.2319,-22.814,-0.146648,0.989189,0.19,0,7,11.3665,-23.6744,0.969021,0.24698,0.19,0
0,10.7526,-22.2241,0.143805,0.989606,0.19,0,1,10.8331,-22.4082,0.781641,0.623728,0.19,0,2,10.2065,-23.634,0.951186,0.308618,0.19,0,3,11.1976,-24.2751,0.995594,-0.093765,0.19,0,4,10.7526,-22.2241,0.143805,0.989606,0.19,0,5,10.334,-22.6157,0.40084,0.916148,0.19,0,6,10.1807,-22.8033,-0.699844,0.714296,0.19,0,7,11.5097,-23.636,0.965697,0.259671,0.19,0
0,10.7307,-22.0465,-0.122675,0.992447,0.19,0,1,10.8855,-22.3744,0.840697,0.541506,0.19,0,2,10.227,-23.631,0.947374,0.320127,0.19,0,3,11.3098,-24.2857,0.995594,-0.093765,0.19,0,4,10.7307,-22.0465,-0.122675,0.992447,0.19,0,5,10.4088,-22.5096,0.576069,0.817401,0.19,0,6,10.1643,-22.8005,-0.985985,0.166834,0.19,0,7,11.6528,-23.5975,0.965697,0.259671,0.19,0
0,10.6646,-21.8924,-0.394169,0.919038,0.19,0,1,10.9165,-22.3774,0.998445,-0.0557439,0.19,0,2,10.2474,-23.6278,0.941985,0.335656,0.19,0,3,11.4217,-24.2994,0.992555,-0.121801,0.19,0,4,10.6646,-21.8924,-0.394169,0.919038,0.19,0,5,10.4661,-22.4503,0.69487,0.719135,0.19,0,6,10.1762,-22.7921,-0.699844,0.714296,0.19,0,7,11.796,-23.559,0.965697,0.259671,0.19,0
0,10.5661,-21.7764,-0.647248,0.76228,0.19,0,1,10.9376,-22.3999,0.775195,-0.631722,0.19,0,2,10.2677,-23.6241,0.934798,0.35518,0.19,0,3,11.5331,-24.3163,0.988725,-0.14974,0.19,0,4,10.5664,-21.7767,-0.646867,0.762602,0.19,0,5,10.5087,-22.4254,0.863827,0.503789,0.19,0,6,10.1901,-22.7878,-0.146648,0.989189,0.19,0,7,11.9391,-23.5205,0.965697,0.259671,0.19,0
0,10.4578,-21.6113,-0.548637,0.836061,0.19,0,1,10.9541,-22.4328,0.412018,-0.911176,0.19,0,2,10.288,-23.6199,0.925535,0.378663,0.19,0,3,11.6438,-24.3377,0.981812,-0.189853,0.19,0,4,10.5172,-21.6508,-0.364195,0.931323,0.19,0,5,10.5424,-22.4203,0.988576,0.150721,0.19,0,6,10.2039,-22.7835,0.462507,0.886615,0.19,0,7,12.0823,-23.482,0.965697,0.259671,0.19,0
0,10.3952,-21.4261,-0.320009,0.947415,0.19,0,1,10.968,-22.4712,0.340896,-0.940101,0.19,0,2,10.3081,-23.615,0.913852,0.406049,0.19,0,3,11.7545,-24.3591,0.981812,-0.189853,0.19,0,4,10.5176,-21.5317,0.00278911,0.999996,0.19,0,5,10.5703,-22.4281,0.964184,-0.265235,0.19,0,6,10.2178,-22.7793,0.895174,0.445717,0.19,0,7,12.2255,-23.4435,0.965697,0.259671,0.19,0
0,10.3813,-21.2294,-0.0704863,0.997513,0.19,0,1,10.9805,-22.5128,0.287377,-0.957817,0.19,0,2,10.328,-23.6094,0.899341,0.437248,0.19,0,3,11.8651,-24.3805,0.981812,-0.189853,0.19,0,4,10.5307,-21.461,0.182527,0.983201,0.19,0,5,10.5959,-22.4407,0.905096,-0.425207,0.19,0,6,10.2317,-22.775,0.99252,0.122081,0.19,0,7,12.3686,-23.405,0.965697,0.259671,0.19,0
0,10.3813,-21.0362,0,1,0.19,0,1,10.9921,-22.5563,0.258402,-0.966037,0.19,0,2,10.3476,-23.6029,0.881527,0.472134,0.19,0,3,11.9758,-24.4019,0.981812,-0.189853,0.19,0,4,10.4998,-21.414,-0.429956,0.90285,0.19,0,5,10.6213,-22.4538,0.896426,-0.443193,0.19,0,6,10.2456,-22.7708,0.993523,0.113632,0.19,0,7,12.5118,-23.3665,0.965697,0.259671,0.19,0
0,10.3813,-20.8931,0,1,0.19,0,1,11.0033,-22.6007,0.244953,-0.969535,0.19,0,2,10.3669,-23.5954,0.859863,0.510525,0.19,0,3,12.0864,-24.4233,0.981812,-0.189853,0.19,0,4,10.445,-21.4018,-0.878371,0.477979,0.19,0,5,10.6465,-22.4673,0.890399,-0.455182,0.19,0,6,10.2595,-22.7666,0.994219,0.107369,0.19,0,7,12.6549,-23.328,0.965697,0.259671,0.19,0
0,10.3813,-20.8,0,1,0.19,0,1,11.0142,-22.6456,0.235173,-0.971954,0.19,0,2,10.3858,-23.5869,0.83373,0.552173,0.19,0,3,12.1971,-24.4447,0.981812,-0.189853,0.19,0,4,10.4168,-21.3873,-0.87166,0.49011,0.19,0,5,10.6716,-22.481,0.887364,-0.461069,0.19,0,6,10.2734,-22.7625,0.995168,0.0981853,0.19,0,7,12.7981,-23.2895,0.965697,0.259671,0.19,0
0,10.3813,-20.7536,0,1,0.19,0,1,11.0231,-22.6927,0.185514,-0.982642,0.19,0,2,10.4041,-23.5773,0.80568,0.592351,0.19,0,3,12.3078,-24.4661,0.981812,-0.189853,0.19,0,4,10.4075,-21.3781,-0.460325,0.887751,0.19,0,5,10.6967,-22.4947,0.887428,-0.460947,0.19,0,6,10.2874,-22.7583,0.995838,0.0911424,0.19,0,7,12.9412,-23.251,0.965697,0.259671,0.19,0
0,10.3813,-20.7312,0.0115088,0.999934,0.19,0,1,11.0304,-22.736,0.166333,-0.98607,0.19,0,2,10.4218,-23.5667,0.775803,0.630975,0.19,0,3,12.4184,-24.4875,0.981812,-0.189853,0.19,0,4,10.4043,-21.3741,-0.21505,0.976603,0.19,0,5,10.7219,-22.5082,0.890586,-0.454814,0.19,0,6,10.3013,-22.7542,0.996705,0.0811086,0.19,0,7,13.0844,-23.2125,0.965697,0.259671,0.19,0
