
0,22.3,-12.375,1,0,0.19,0,1,22.6625,-16.9813,1,0,0.19,0,2,22.0312,-10.4688,1,0,0.19,0,3,20.3687,-12.5125,1,0,0.19,0,4,21.5875,-17.7,1,0,0.19,0,5,22.6812,-13.9312,1,0,0.19,0,6,23.0688,-7.48125,1,0,0.19,0,7,17.2687,-12.7188,1,0,0.19,0,8,21.9438,-5.825,1,0,0.19,0,9,22.2812,-3.93125,1,0,0.19,0,10,23.0438,-4.49375,1,0,0.19,0
0,22.35,-12.375,1,0,0.19,0,1,22.7125,-16.9813,1,0,0.19,0,2,22.0812,-10.4688,1,0,0.19,0,3,20.4187,-12.5125,1,0,0.19,0,4,21.6375,-17.7,1,0,0.19,0,5,22.7312,-13.9312,1,0,0.19,0,6,23.1187,-7.48125,1,0,0.19,0,7,17.3187,-12.7188,1,0,0.19,0,8,21.9937,-5.825,1,0,0.19,0,9,22.3312,-3.93125,1,0,0.19,0,10,23.0938,-4.49375,1,0,0.19,0
0,22.4,-12.3756,0.999922,-0.0125101,0.19,-0.05,1,22.7625,-16.9806,0.999922,0.0125101,0.19,0.05,2,22.1312,-10.4681,0.999922,0.0125101,0.19,0.05,3,20.4687,-12.5131,0.999922,-0.0125101,0.19,-0.05,4,21.6875,-17.6994,0.999922,0.0125101,0.19,0.05,5,22.7812,-13.9306,0.999922,0.0125101,0.19,0.05,6,23.1687,-7.48062,0.999922,0.0125101,0.19,0.05,7,17.3687,-12.7194,0.999922,-0.0125101,0.19,-0.05,8,22.0437,-5.825,1,0,0.19,0,9,22.3812,-3.93188,0.999922,-0.0125101,0.19,-0.05,10,23.1437,-4.49438,0.999922,-0.0125101,0.19,-0.05
0,22.45,-12.3775,0.999293,-0.0375852,0.19,-0.1,1,22.8125,-16.9787,0.999293,0.0375852,0.19,0.1,2,22.1812,-10.4662,0.999293,0.0375852,0.19,0.1,3,20.5187,-12.515,0.999293,-0.0375852,0.19,-0.1,4,21.7375,-17.6975,0.999293,0.0375852,0.19,0.1,5,22.8312,-13.9287,0.999293,0.0375852,0.19,0.1,6,23.2187,-7.47874,0.999293,0.0375852,0.19,0.1,7,17.4187,-12.7213,0.999293,-0.0375852,0.19,-0.1,8,22.0935,-5.82007,0.995128,0.0985927,0.19,0,9,22.4312,-3.93375,0.999293,-0.0375852,0.19,-0.1,10,23.1937,-4.49625,0.999293,-0.0375852,0.19,-0.1
0,22.4998,-12.3813,0.99716,-0.0753065,0.19,-0.15,1,22.8623,-16.975,0.99716,0.0753065,0.19,0.15,2,22.2311,-10.4625,0.99716,0.0753065,0.19,0.15,3,20.5686,-12.5188,0.99716,-0.0753065,0.19,-0.15,4,21.7873,-17.6937,0.99716,0.0753065,0.19,0.15,5,22.8811,-13.925,0.99716,0.0753065,0.19,0.15,6,23.2686,-7.47498,0.99716,0.0753065,0.19,0.15,7,17.4686,-12.7244,0.998036,-0.0626367,0.19,-0.1,8,22.1433,-5.81514,0.995128,0.0985927,0.19,0,9,22.4811,-3.93752,0.99716,-0.0753065,0.19,-0.15,10,23.2436,-4.50002,0.99716,-0.0753065,0.19,-0.15
0,22.5494,-12.3876,0.992066,-0.125722,0.19,-0.2,1,22.9119,-16.9687,0.992066,0.125722,0.19,0.2,2,22.2807,-10.4562,0.992066,0.125722,0.19,0.2,3,20.6182,-12.5251,0.992066,-0.125722,0.19,-0.2,4,21.8369,-17.6874,0.992066,0.125722,0.19,0.2,5,22.9307,-13.9187,0.992066,0.125722,0.19,0.2,6,23.3182,-7.46869,0.992066,0.125722,0.19,0.2,7,17.5182,-12.7304,0.992712,-0.120513,0.19,0,8,22.1917,-5.80286,0.969387,0.245538,0.19,0,9,22.5307,-3.94381,0.992066,-0.125722,0.19,-0.2,10,23.2932,-4.50631,0.992066,-0.125722,0.19,-0.2
0,22.5985,-12.397,0.982025,-0.188752,0.19,-0.25,1,22.961,-16.9593,0.982025,0.188752,0.19,0.25,2,22.3298,-10.4468,0.982025,0.188752,0.19,0.25,3,20.6673,-12.5345,0.982025,-0.188752,0.19,-0.25,4,21.886,-17.678,0.982025,0.188752,0.19,0.25,5,22.9798,-13.9093,0.982025,0.188752,0.19,0.25,6,23.3673,-7.45926,0.982025,0.188752,0.19,0.25,7,17.5679,-12.7364,0.992712,-0.120513,0.19,0,8,22.24,-5.78998,0.96624,0.257646,0.19,0.05,9,22.5798,-3.95324,0.982025,-0.188752,0.19,-0.25,10,23.3423,-4.51574,0.982025,-0.188752,0.19,-0.25
0,22.6467,-12.4102,0.964507,-0.264056,0.19,-0.3,1,23.0092,-16.9461,0.964507,0.264056,0.19,0.3,2,22.378,-10.4336,0.964507,0.264056,0.19,0.3,3,20.7155,-12.5477,0.964507,-0.264056,0.19,-0.3,4,21.9342,-17.6648,0.964507,0.264056,0.19,0.3,5,23.028,-13.8961,0.964507,0.264056,0.19,0.3,6,23.4155,-7.44605,0.964507,0.264056,0.19,0.3,7,17.6175,-12.7425,0.992712,-0.120513,0.19,0,8,22.288,-5.77589,0.959474,0.281799,0.19,0.1,9,22.628,-3.96645,0.964507,-0.264056,0.19,-0.3,10,23.3905,-4.52895,0.964507,-0.264056,0.19,-0.3
0,22.6936,-12.4277,0.93643,-0.350853,0.19,-0.35,1,23.0561,-16.9285,0.93643,0.350853,0.19,0.35,2,22.4248,-10.416,0.93643,0.350853,0.19,0.35,3,20.7623,-12.5652,0.93643,-0.350853,0.19,-0.35,4,21.9811,-17.6473,0.93643,0.350853,0.19,0.35,5,23.0748,-13.8785,0.93643,0.350853,0.19,0.35,6,23.4623,-7.42851,0.93643,0.350853,0.19,0.35,7,17.6672,-12.7485,0.992712,-0.120513,0.19,0,8,22.3354,-5.76,0.948144,0.317842,0.19,0.15,9,22.6748,-3.98399,0.93643,-0.350853,0.19,-0.35,10,23.4373,-4.54649,0.93643,-0.350853,0.19,-0.35
0,22.7383,-12.4501,0.894189,-0.44769,0.19,-0.4,1,23.1008,-16.9061,0.894189,0.44769,0.19,0.4,2,22.4695,-10.3936,0.894189,0.44769,0.19,0.4,3,20.807,-12.5876,0.894189,-0.44769,0.19,-0.4,4,22.0258,-17.6249,0.894189,0.44769,0.19,0.4,5,23.1201,-13.8574,0.906526,0.42215,0.19,0.3,6,23.507,-7.40613,0.894189,0.44769,0.19,0.4,7,17.7168,-12.7545,0.992712,-0.120513,0.19,0,8,22.3822,-5.74233,0.935461,0.353431,0.19,0.15,9,22.7195,-4.00637,0.894189,-0.44769,0.19,-0.4,10,23.482,-4.56887,0.894189,-0.44769,0.19,-0.4
0,22.78,-12.4777,0.833743,-0.552153,0.19,-0.45,1,23.1425,-16.8785,0.833743,0.552153,0.19,0.45,2,22.5112,-10.366,0.833743,0.552153,0.19,0.45,3,20.8487,-12.6152,0.833743,-0.552153,0.19,-0.45,4,22.0675,-17.5973,0.833743,0.552153,0.19,0.45,5,23.1637,-13.8329,0.871202,0.490924,0.19,0.3,6,23.5487,-7.37852,0.833743,0.552153,0.19,0.45,7,17.7664,-12.7605,0.992712,-0.120513,0.19,0,8,22.4285,-5.72349,0.926302,0.376782,0.19,0.1,9,22.7616,-4.03335,0.841966,-0.53953,0.19,-0.4,10,23.5241,-4.59585,0.841966,-0.53953,0.19,-0.4
0,22.8175,-12.5108,0.750803,-0.660527,0.19,-0.5,1,23.18,-16.8455,0.750803,0.660527,0.19,0.5,2,22.5488,-10.333,0.750803,0.660527,0.19,0.5,3,20.8863,-12.6483,0.750803,-0.660527,0.19,-0.5,4,22.105,-17.5642,0.750803,0.660527,0.19,0.5,5,23.2048,-13.8044,0.822839,0.568275,0.19,0.35,6,23.5863,-7.34549,0.750803,0.660527,0.19,0.5,7,17.8161,-12.7666,0.992712,-0.120513,0.19,0,8,22.4746,-5.70407,0.921516,0.38834,0.19,0.05,9,22.8011,-4.06405,0.789295,-0.614014,0.19,-0.35,10,23.5629,-4.6274,0.775872,-0.630891,0.19,0
0,22.8502,-12.5486,0.65388,-0.756599,0.19,-0.5,1,23.2127,-16.8077,0.65388,0.756599,0.19,0.5,2,22.5814,-10.2952,0.65388,0.756599,0.19,0.5,3,20.9189,-12.6861,0.65388,-0.756599,0.19,-0.5,4,22.1377,-17.5264,0.65388,0.756599,0.19,0.5,5,23.2428,-13.7718,0.758293,0.651914,0.19,0.4,6,23.6189,-7.30766,0.65388,0.756599,0.19,0.5,7,17.8657,-12.7726,0.992712,-0.120513,0.19,0,8,22.5207,-5.68466,0.921516,0.38834,0.19,7.45058e-09,9,22.8381,-4.09771,0.739499,-0.673157,0.19,-0.3,10,23.6017,-4.65894,0.775872,-0.630891,0.19,0
0,22.8781,-12.5901,0.55797,-0.829861,0.19,-0.45,1,23.2399,-16.7657,0.544779,0.83858,0.19,0.5,2,22.6087,-10.2532,0.544779,0.83858,0.19,0.5,3,20.9462,-12.728,0.544779,-0.83858,0.19,-0.5,4,22.1656,-17.4849,0.55797,0.829861,0.19,0.45,5,23.2765,-13.7349,0.674234,0.738518,0.19,0.45,6,23.6462,-7.26573,0.544779,0.83858,0.19,0.5,7,17.9153,-12.7786,0.992712,-0.120513,0.19,0,8,22.567,-5.66582,0.926302,0.376782,0.19,-0.05,9,22.8728,-4.13366,0.695051,-0.71896,0.19,-0.25,10,23.6393,-4.69196,0.75092,-0.660393,0.19,0
0,22.9015,-12.6343,0.467304,-0.884097,0.19,-0.4,1,23.2612,-16.7205,0.425532,0.904943,0.19,0.5,2,22.6307,-10.2083,0.439787,0.898102,0.19,0.45,3,20.9682,-12.7729,0.439787,-0.898102,0.19,-0.45,4,22.189,-17.4407,0.467304,0.884097,0.19,0.4,5,23.3048,-13.6937,0.567405,0.823439,0.19,0.5,6,23.6675,-7.22049,0.425532,0.904943,0.19,0.5,7,17.965,-12.7846,0.992712,-0.120513,0.19,0,8,22.6133,-5.64698,0.926302,0.376782,0.19,7.45058e-09,9,22.9057,-4.17132,0.657739,-0.753246,0.19,-0.2,10,23.6772,-4.72451,0.759123,-0.650947,0.19,0.05
0,22.9207,-12.6804,0.384791,-0.923004,0.19,-0.35,1,23.2769,-16.673,0.313414,0.949617,0.19,0.45,2,22.6478,-10.1614,0.342581,0.939488,0.19,0.4,3,20.9853,-12.8199,0.342581,-0.939488,0.19,-0.4,4,22.2082,-17.3946,0.384791,0.923004,0.19,0.35,5,23.3273,-13.6491,0.450009,0.893024,0.19,0.5,6,23.6824,-7.17276,0.29836,0.954453,0.19,0.5,7,18.0146,-12.7907,0.992712,-0.120513,0.19,0,8,22.6598,-5.62872,0.930943,0.365164,0.19,-0.05,9,22.9371,-4.2102,0.628816,-0.777554,0.19,-0.15,10,23.716,-4.75609,0.775211,-0.631703,0.19,0.1
0,22.9363,-12.7279,0.312333,-0.949973,0.19,-0.3,1,23.2875,-16.6241,0.211479,0.977383,0.19,0.4,2,22.6606,-10.113,0.25554,0.966799,0.19,0.35,3,20.9981,-12.8682,0.25554,-0.966799,0.19,-0.35,4,22.2238,-17.3471,0.312333,0.949973,0.19,0.3,5,23.3443,-13.6021,0.339149,0.940733,0.19,0.45,6,23.6907,-7.12345,0.165632,0.986188,0.19,0.5,7,18.0642,-12.7967,0.992712,-0.120513,0.19,0,8,22.7064,-5.61046,0.930943,0.365164,0.19,7.45058e-09,9,22.9676,-4.24985,0.609116,-0.793081,0.19,-0.1,10,23.7559,-4.78619,0.79852,-0.601968,0.19,0.15
0,22.9489,-12.7763,0.251096,-0.967962,0.19,-0.25,1,23.2935,-16.5745,0.121529,0.992588,0.19,0.35,2,22.6696,-10.0638,0.180084,0.983651,0.19,0.3,3,21.0071,-12.9174,0.180084,-0.983651,0.19,-0.3,4,22.2364,-17.2987,0.251096,0.967962,0.19,0.25,5,23.3562,-13.5535,0.238007,0.971263,0.19,0.4,6,23.6922,-7.07348,0.0298185,0.999555,0.19,0.5,7,18.1142,-12.7984,0.999437,-0.0335601,0.19,0,8,22.7527,-5.59162,0.926302,0.376782,0.19,0.05,9,22.9976,-4.28988,0.599147,-0.800639,0.19,-0.05,10,23.7973,-4.81423,0.827988,-0.560746,0.19,0.2
0,22.959,-12.8253,0.20174,-0.979439,0.19,-0.2,1,23.2958,-16.5246,0.0444817,0.99901,0.19,0.3,2,22.6754,-10.0142,0.116968,0.993136,0.19,0.25,3,21.0129,-12.9671,0.116968,-0.993136,0.19,-0.25,4,22.2465,-17.2497,0.20174,0.979439,0.19,0.2,5,23.3636,-13.5041,0.148505,0.988912,0.19,0.35,6,23.6868,-7.02376,-0.10655,0.994307,0.19,0.5,7,18.1642,-12.8,0.999437,-0.0335601,0.19,0,8,22.7985,-5.57163,0.916561,0.399896,0.19,0.1,9,23.0275,-4.32992,0.599147,-0.800639,0.19,-7.45058e-09,10,23.8404,-4.83957,0.862073,-0.506785,0.19,0.25
0,22.9672,-12.8746,0.164598,-0.986361,0.19,-0.15,1,23.2894,-16.475,-0.126981,0.991905,0.19,0,2,22.6749,-9.96418,-0.0101323,0.999949,0.19,0,3,21.0163,-13.017,0.0665098,-0.997786,0.19,-0.2,4,22.2547,-17.2004,0.164598,0.986361,0.19,0.15,5,23.3636,-13.4541,-4.37114e-08,1,0.19,0,6,23.6748,-6.97523,-0.240934,0.970541,0.19,0.5,7,18.2142,-12.8005,0.999962,-0.00873094,0.19,0,8,22.8436,-5.54992,0.9008,0.434233,0.19,0.15,9,23.058,-4.36957,0.609116,-0.793081,0.19,0.05,10,23.8853,-4.8615,0.898649,-0.438669,0.19,0.3
0,22.9742,-12.9241,0.139808,-0.990179,0.19,-0.1,1,23.2831,-16.4254,-0.126981,0.991905,0.19,0,2,22.6744,-9.91418,-0.0101323,0.999949,0.19,0,3,21.0177,-13.0669,0.0287712,-0.999586,0.19,-0.15,4,22.2617,-17.1509,0.139808,0.990179,0.19,0.1,5,23.3636,-13.4041,-4.37114e-08,1,0.19,0,6,23.657,-6.92851,-0.356101,0.934448,0.19,0.45,7,18.2642,-12.8009,0.999962,-0.00873094,0.19,0,8,22.8875,-5.52595,0.877648,0.479307,0.19,0.2,9,23.0831,-4.41279,0.502746,-0.864434,0.19,0,10,23.9318,-4.8799,0.929853,-0.367931,0.19,0.3
0,22.9806,-12.9737,0.12741,-0.99185,0.19,-0.05,1,23.2767,-16.3758,-0.126981,0.991905,0.19,0,2,22.6739,-9.86418,-0.0101323,0.999949,0.19,0,3,21.0179,-13.1169,0.0036915,-0.999993,0.19,-0.1,4,22.2681,-17.1013,0.12741,0.99185,0.19,0.05,5,23.3636,-13.3541,-4.37114e-08,1,0.19,0,6,23.6343,-6.88393,-0.452699,0.891663,0.19,0.4,7,18.3142,-12.8014,0.999962,-0.00873094,0.19,0,8,22.9301,-5.49979,0.852241,0.523149,0.19,0.2,9,23.1082,-4.45601,0.502746,-0.864434,0.19,0,10,23.9794,-4.89529,0.95143,-0.307864,0.19,0.25
0,22.9869,-13.0233,0.12741,-0.99185,0.19,-7.45058e-09,1,23.2704,-16.3262,-0.126981,0.991905,0.19,0,2,22.6734,-9.81418,-0.0101323,0.999949,0.19,0,3,21.0174,-13.1669,-0.00881879,-0.999961,0.19,-0.05,4,22.2744,-17.0517,0.12741,0.99185,0.19,7.45058e-09,5,23.3636,-13.3041,-4.37114e-08,1,0.19,0,6,23.6077,-6.84159,-0.532073,0.846698,0.19,0.35,7,18.3642,-12.8018,0.999962,-0.00873094,0.19,0,8,22.9706,-5.47057,0.811349,0.584562,0.19,0,9,23.1278,-4.50205,0.390291,-0.920692,0.19,0,10,24.0277,-4.90825,0.965804,-0.259274,0.19,0.2
0,22.9939,-13.0728,0.139808,-0.990179,0.19,0.05,1,23.264,-16.2766,-0.126981,0.991905,0.19,0,2,22.6729,-9.76419,-0.0101323,0.999949,0.19,0,3,21.017,-13.2169,-0.00881879,-0.999961,0.19,-7.45058e-09,4,22.2814,-17.0022,0.139808,0.990179,0.19,-0.05,5,23.363,-13.2541,-0.0125101,0.999922,0.19,0.05,6,23.5779,-6.80144,-0.595897,0.803061,0.19,0.3,7,18.4142,-12.8022,0.999962,-0.00873094,0.19,0,8,23.0112,-5.44134,0.811349,0.584562,0.19,0,9,23.1467,-4.54832,0.378742,-0.925502,0.19,-0.05,10,24.0769,-4.91698,0.984668,-0.174438,0.19,0
0,23.0009,-13.1223,0.139808,-0.990179,0.19,-7.45058e-09,1,23.2577,-16.227,-0.126981,0.991905,0.19,0,2,22.6724,-9.71419,-0.0101323,0.999949,0.19,0,3,21.0172,-13.2669,0.0036915,-0.999993,0.19,0.05,4,22.2884,-16.9527,0.139808,0.990179,0.19,7.45058e-09,5,23.3611,-13.2041,-0.0375853,0.999293,0.19,0.1,6,23.5456,-6.76327,-0.645912,0.763412,0.19,0.25,7,18.4642,-12.8027,0.999962,-0.00873094,0.19,0,8,23.0518,-5.41211,0.811349,0.584562,0.19,0,9,23.1645,-4.59506,0.355411,-0.93471,0.19,-0.1,10,24.1263,-4.92508,0.986773,-0.162107,0.19,0.05
0,23.0085,-13.1718,0.152184,-0.988352,0.19,0.05,1,23.2513,-16.1774,-0.126981,0.991905,0.19,0,2,22.6719,-9.66419,-0.0101323,0.999949,0.19,0,3,21.0186,-13.3169,0.0287712,-0.999586,0.19,0.1,4,22.296,-16.9032,0.152184,0.988352,0.19,-0.05,5,23.358,-13.1542,-0.0626368,0.998036,0.19,0.1,6,23.5074,-6.73109,-0.765358,0.643605,0.19,0,7,18.5142,-12.8031,0.999962,-0.00873094,0.19,0,8,23.0949,-5.38686,0.86316,0.504931,0.19,0,9,23.1805,-4.64243,0.319848,-0.947469,0.19,-0.15,10,24.1758,-4.93195,0.990529,-0.137306,0.19,0.1
0,23.0161,-13.2212,0.152184,-0.988352,0.19,-7.45058e-09,1,23.245,-16.1278,-0.126981,0.991905,0.19,0,2,22.6714,-9.61419,-0.0101323,0.999949,0.19,0,3,21.022,-13.3668,0.0665098,-0.997786,0.19,0.15,4,22.3036,-16.8538,0.152184,0.988352,0.19,7.45058e-09,5,23.3547,-13.1043,-0.0658319,0.997831,0.19,0,6,23.4691,-6.69891,-0.765358,0.643605,0.19,0,7,18.5641,-12.8052,0.999162,-0.0409408,0.19,0,8,23.1381,-5.36162,0.86316,0.504931,0.19,0,9,23.194,-4.69055,0.271443,-0.962455,0.19,-0.2,10,24.2255,-4.93694,0.995008,-0.0997912,0.19,0.15
0,23.0162,-13.2712,0.000871257,-1,0.19,0,1,23.238,-16.0783,-0.13938,0.990239,0.19,0.05,2,22.6709,-9.5642,-0.0101323,0.999949,0.19,0,3,21.0278,-13.4165,0.116968,-0.993136,0.19,0.2,4,22.3118,-16.8045,0.164536,0.986371,0.19,-0.05,5,23.3508,-13.0545,-0.0783097,0.996929,0.19,0.05,6,23.4308,-6.66673,-0.765358,0.643605,0.19,0,7,18.6141,-12.8072,0.999162,-0.0409408,0.19,0,8,23.1845,-5.34304,0.928457,0.37144,0.19,0,9,23.2045,-4.73944,0.209493,-0.97781,0.19,-0.25,10,24.2755,-4.9394,0.998786,-0.0492602,0.19,0.2
0,23.0156,-13.3212,-0.0116389,-0.999932,0.19,-0.05,1,23.2304,-16.0289,-0.151757,0.988418,0.19,0.05,2,22.6704,-9.5142,-0.0101323,0.999949,0.19,0,3,21.0368,-13.4656,0.180084,-0.983651,0.19,0.25,4,22.3201,-16.7552,0.164536,0.986371,0.19,7.45058e-09,5,23.3456,-13.0047,-0.103289,0.994651,0.19,0.1,6,23.3926,-6.63455,-0.765358,0.643605,0.19,0,7,18.664,-12.8092,0.999162,-0.0409408,0.19,0,8,23.2312,-5.32505,0.933031,0.359796,0.19,-0.05,9,23.2118,-4.7889,0.14669,-0.989183,0.19,-0.25,10,24.3255,-4.93867,0.999894,0.0145548,0.19,0.25
0,23.0137,-13.3711,-0.0367146,-0.999326,0.19,-0.1,1,23.2279,-15.9789,-0.0500861,0.998745,0.19,0,2,22.6699,-9.4642,-0.0101323,0.999949,0.19,0,3,21.0496,-13.514,0.25554,-0.966799,0.19,0.3,4,22.3289,-16.706,0.176863,0.984235,0.19,-0.05,5,23.3386,-12.9552,-0.140788,0.99004,0.19,0.15,6,23.3543,-6.60237,-0.765358,0.643605,0.19,0,7,18.7139,-12.8127,0.997651,-0.0685018,0.19,0,8,23.2782,-5.30824,0.941761,0.336282,0.19,-0.1,9,23.2167,-4.83867,0.0963935,-0.995343,0.19,-0.2,10,24.3753,-4.93408,0.995781,0.0917601,0.19,0.3
0,23.01,-13.421,-0.0744377,-0.997226,0.19,-0.15,1,23.226,-15.929,-0.0375878,0.999293,0.19,-0.05,2,22.6693,-9.41421,-0.0101323,0.999949,0.19,0,3,21.0667,-13.561,0.342581,-0.939488,0.19,0.35,4,22.3378,-16.6568,0.176863,0.984235,0.19,7.45058e-09,5,23.329,-12.9061,-0.190759,0.981637,0.19,0.2,6,23.316,-6.57019,-0.765358,0.643605,0.19,0,7,18.7638,-12.8161,0.997651,-0.0685018,0.19,0,8,23.3259,-5.29322,0.953792,0.300467,0.19,-0.15,9,23.2196,-4.88858,0.0587258,-0.998274,0.19,-0.15,10,24.4244,-4.92498,0.983276,0.182124,0.19,0.35
