250
12
59
44
39
36
45
33
33
44
34
33
33
45
50
35
32
32
31
61
32
31
32
30
31
32
30
31
68
32
30
29
29
29
29
27
28
28
28
28
28
29
81
31
29
29
29
29
28
29
28
28
28
29
28
31
28
28
27
28
28
28
29
97
31
31
30
30
31
29
30
30
31
30
31
31
30
31
31
31
30
30
30
31
32
31
30
31
31
30
30
29
29
29
142
32
30
30
30
30
29
29
30
28
30
35
31
31
31
31
32
32
31
32
30
29
30
30
30
30
30
30
30
30
30
30
30
30
29
29
29
30
30
29
29
29
40
30
31
29
30
183
35
32
31
29
31
32
31
31
30
31
30
30
30
30
29
30
30
31
30
30
30
30
30
30
28
29
29
29
29
29
29
30
31
31
30
30
29
29
30
30
30
30
30
30
30
30
29
30
30
32
32
31
55
38
32
32
32
31
32
32
32
33
34
36
33
33
34
34
34
297
39
35
36
35
35
35
35
34
34
35
34
34
38
35
35
33
33
33
33
34
34
34
33
33
32
34
34
34
34
35
34
36
36
47
35
35
36
34
37
36
36
37
37
37
35
34
33
33
32
32
32
32
32
31
34
34
34
34
34
35
34
34
34
34
35
34
33
35
35
37
35
34
35
35
34
35
36
50
37
35
35
35
34
34
35
35
35
35
35
37
36
35
35
34
34
33
34
37
36
35
35
36
37
36
373
44
41
39
45
39
38
38
38
38
40
37
37
37
36
36
36
36
36
36
36
37
38
39
39
38
38
37
38
43
37
35
37
36
36
36
36
37
36
36
36
35
36
33
35
35
35
35
34
34
34
34
33
34
34
34
35
35
37
36
37
36
37
37
36
37
37
35
35
35
33
35
35
34
34
35
35
34
33
38
38
38
37
37
41
38
38
37
37
38
40
40
39
38
36
40
66
39
38
37
37
37
36
36
36
35
36
36
37
42
36
37
35
42
44
37
36
136
74
212
72
50
45
42
40
38
37
37
36
35
35
35
35
34
36
34
33
34
34
34
35
40
34
34
33
32
33
32
32
32
31
32
32
32
32
33
35
33
970
66
55
51
50
46
51
46
43
45
40
32
32
33
33
33
33
34
33
33
32
32
31
29
30
39
31
31
30
30
30
30
29
30
30
30
30
30
30
30
30
30
30
30
31
32
31
31
31
31
31
31
30
36
30
30
30
30
31
29
32
40
31
30
30
30
31
31
30
31
32
43
32
69
51
42
37
34
39
32
31
30
31
29
30
28
29
30
29
29
29
28
29
30
34
32
30
29
30
31
31
29
30
30
28
30
29
30
29
32
30
32
31
32
39
31
30
36
34
32
32
33
33
41
41
36
34
33
32
33
33
32
32
32
33
33
34
34
33
33
34
33
32
32
32
33
32
31
39
54
44
45
46
44
45
46
49
48
49
47
46
46
47
47
46
45
51
46
48
49
50
46
48
50
47
47
46
46
46
46
46
46
48
46
47
45
46
46
46
47
46
48
47
48
49
48
47
47
46
45
46
44
46
47
47
48
48
47
48
47
49
50
49
49
46
50
48
51
52
51
52
53
53
51
51
51
52
50
51
51
51
50
50
52
42
46
41
1087
68
46
44
43
40
40
39
39
39
96
45
44
45
44
43
43
43
50
42
41
40
42
44
43
43
43
49
44
44
43
44
43
42
43
43
44
42
42
43
42
127
46
44
44
150
115
61
54
51
50
57
66
99
72
63
57
53
52
51
51
51
44
43
42
43
42
41
41
42
44
44
44
43
40
41
41
43
42
44
42
42
40
39
39
47
42
41
40
