
0,4.98918,9.59752,1,0,0.19,0
0,4.98918,9.59752,1,0,0.19,0
0,5.03918,9.59752,1,0,0.19,0
0,5.08918,9.59815,0.999922,0.0125101,0.19,0.05
0,5.13914,9.60003,0.999293,0.0375852,0.19,0.1
0,5.189,9.60379,0.99716,0.0753065,0.19,0.15
0,5.2386,9.61008,0.992066,0.125722,0.19,0.2
0,5.2877,9.61952,0.982025,0.188752,0.19,0.25
0,5.33593,9.63272,0.964507,0.264056,0.19,0.3
0,5.38275,9.65026,0.93643,0.350853,0.19,0.35
0,5.42778,9.672,0.90056,0.434731,0.19,0.35
0,5.47099,9.69715,0.864283,0.503006,0.19,0.3
0,5.51252,9.725,0.830435,0.557116,0.19,0.25
0,5.54975,9.75837,0.744772,0.667319,0.19,0
0,5.58699,9.79174,0.744772,0.667319,0.19,0
0,5.62423,9.8251,0.744772,0.667319,0.19,0
0,5.66147,9.85847,0.744772,0.667319,0.19,0
0,5.69871,9.89184,0.744772,0.667319,0.19,0
0,5.73595,9.9252,0.744772,0.667319,0.19,0
0,5.77319,9.95857,0.744772,0.667319,0.19,0
0,5.81042,9.99193,0.744772,0.667319,0.19,0
0,5.84766,10.0253,0.744772,0.667319,0.19,0
0,5.8849,10.0587,0.744772,0.667319,0.19,0
0,5.92214,10.092,0.744772,0.667319,0.19,0
0,5.95938,10.1254,0.744772,0.667319,0.19,0
0,5.99662,10.1588,0.744772,0.667319,0.19,0
0,6.03386,10.1921,0.744772,0.667319,0.19,0
0,6.07109,10.2255,0.744772,0.667319,0.19,0
0,6.10833,10.2589,0.744772,0.667319,0.19,0
0,6.14557,10.2922,0.744772,0.667319,0.19,0
0,6.18281,10.3256,0.744772,0.667319,0.19,0
0,6.22005,10.359,0.744772,0.667319,0.19,0
0,6.25729,10.3923,0.744772,0.667319,0.19,0
0,6.29453,10.4257,0.744772,0.667319,0.19,0
0,6.33176,10.4591,0.744772,0.667319,0.19,0
0,6.369,10.4924,0.744772,0.667319,0.19,0
0,6.40624,10.5258,0.744772,0.667319,0.19,0
0,6.44348,10.5592,0.744772,0.667319,0.19,0
0,6.48072,10.5925,0.744772,0.667319,0.19,0
0,6.51796,10.6259,0.744772,0.667319,0.19,0
0,6.5552,10.6593,0.744772,0.667319,0.19,0
0,6.59243,10.6926,0.744772,0.667319,0.19,0
0,6.62967,10.726,0.744772,0.667319,0.19,0
0,6.66691,10.7594,0.744772,0.667319,0.19,0
0,6.70415,10.7927,0.744772,0.667319,0.19,0
0,6.74139,10.8261,0.744772,0.667319,0.19,0
0,6.77863,10.8595,0.744772,0.667319,0.19,0
0,6.81587,10.8928,0.744772,0.667319,0.19,0
0,6.8531,10.9262,0.744772,0.667319,0.19,0
0,6.89034,10.9596,0.744772,0.667319,0.19,0
0,6.92758,10.9929,0.744772,0.667319,0.19,0
0,6.96482,11.0263,0.744772,0.667319,0.19,0
0,7.00164,11.0601,0.736366,0.676584,0.19,0.05
0,7.0376,11.0949,0.719165,0.694839,0.19,0.1
0,7.07222,11.1309,0.692404,0.72151,0.19,0.15
0,7.10497,11.1687,0.654967,0.755658,0.19,0.2
0,7.13524,11.2085,0.605428,0.795901,0.19,0.25
0,7.16234,11.2505,0.542129,0.840295,0.19,0.3
0,7.18551,11.2948,0.463297,0.886203,0.19,0.35
0,7.20454,11.3411,0.380609,0.924736,0.19,0.35
0,7.21994,11.3886,0.308029,0.951377,0.19,0.3
0,7.23228,11.4371,0.246711,0.969089,0.19,0.25
0,7.23746,11.4868,0.103765,0.994602,0.19,0
0,7.24265,11.5366,0.103765,0.994602,0.19,0
0,7.24784,11.5863,0.103765,0.994602,0.19,0
0,7.25303,11.636,0.103765,0.994602,0.19,0
0,7.25822,11.6857,0.103765,0.994602,0.19,0
0,7.26341,11.7355,0.103765,0.994602,0.19,0
0,7.2686,11.7852,0.103765,0.994602,0.19,0
