
0,2.98918,16.5975,0,0,0.19,0
0,2.98918,16.5975,0,0,0.19,0
0,3.0526,16.678,0.618843,0.785515,0.19,0
0,3.11603,16.7585,0.618843,0.785515,0.19,0
0,3.17945,16.839,0.618843,0.785514,0.19,0
0,3.24287,16.9195,0.618843,0.785514,0.19,0
0,3.3063,17,0.618843,0.785514,0.19,0
0,3.36972,17.0806,0.618844,0.785514,0.19,0
0,3.43314,17.1611,0.618844,0.785514,0.19,0
0,3.49657,17.2416,0.618844,0.785514,0.19,0
0,3.55999,17.3221,0.618844,0.785514,0.19,0
0,3.62341,17.4026,0.618844,0.785514,0.19,0
0,3.68684,17.4831,0.618844,0.785514,0.19,0
0,3.75026,17.5636,0.618844,0.785514,0.19,0
0,3.81368,17.6441,0.618845,0.785514,0.19,0
0,3.87711,17.7246,0.618845,0.785513,0.19,0
0,3.94053,17.8051,0.618845,0.785513,0.19,0
0,4.00395,17.8856,0.618845,0.785513,0.19,0
0,4.06738,17.9661,0.618846,0.785513,0.19,0
0,4.1308,18.0466,0.618846,0.785512,0.19,0
0,4.19423,18.1271,0.618846,0.785512,0.19,0
0,4.25765,18.2076,0.618847,0.785512,0.19,0
0,4.32107,18.2881,0.618847,0.785511,0.19,0
0,4.3845,18.3686,0.618848,0.78551,0.19,0
0,4.44792,18.4491,0.618849,0.78551,0.19,0
0,4.51134,18.5296,0.61885,0.785509,0.19,0
0,4.57477,18.6102,0.618847,0.785511,0.19,0
0,4.63819,18.6907,0.618858,0.785503,0.19,0
0,4.74068,18.6901,0.999984,-0.00558627,0.19,0
0,4.84316,18.6895,0.999984,-0.0055864,0.19,0
0,4.94565,18.6889,0.999984,-0.00558653,0.19,0
0,5.04813,18.6884,0.999984,-0.00558668,0.19,0
0,5.15062,18.6878,0.999984,-0.00558685,0.19,0
0,5.2531,18.6872,0.999984,-0.00558702,0.19,0
0,5.35559,18.6867,0.999984,-0.00558722,0.19,0
0,5.45807,18.6861,0.999984,-0.00558744,0.19,0
0,5.56056,18.6855,0.999984,-0.00558768,0.19,0
0,5.66304,18.6849,0.999984,-0.00558796,0.19,0
0,5.76553,18.6844,0.999984,-0.00558827,0.19,0
0,5.86802,18.6838,0.999984,-0.00558862,0.19,0
0,5.9705,18.6832,0.999984,-0.00558903,0.19,0
0,6.07299,18.6826,0.999984,-0.0055895,0.19,0
0,6.17547,18.6821,0.999984,-0.00559005,0.19,0
0,6.27796,18.6815,0.999984,-0.00559071,0.19,0
0,6.38044,18.6809,0.999984,-0.00559151,0.19,0
0,6.48293,18.6804,0.999984,-0.00559251,0.19,0
0,6.58541,18.6798,0.999984,-0.00559124,0.19,0
0,6.6879,18.6792,0.999984,-0.00559251,0.19,0
0,6.79038,18.6786,0.999984,-0.00559077,0.19,0
0,6.89287,18.6781,0.999984,-0.0055925,0.19,0
0,6.99535,18.6775,0.999984,-0.00558974,0.19,0
0,7.09784,18.6769,0.999984,-0.0055925,0.19,0
0,7.20032,18.6763,0.999984,-0.00559932,0.19,0
0,7.30281,18.6758,0.999984,-0.00559245,0.19,0
0,7.40522,18.6798,0.999237,0.0390522,0.19,0
0,7.50763,18.6838,0.999237,0.0390523,0.19,0
0,7.61003,18.6878,0.999237,0.0390525,0.19,0
0,7.71244,18.6918,0.999237,0.0390527,0.19,0
0,7.81485,18.6958,0.999237,0.0390529,0.19,0
0,7.91726,18.6998,0.999237,0.0390531,0.19,0
0,8.01967,18.7038,0.999237,0.0390533,0.19,0
0,8.12208,18.7078,0.999237,0.0390535,0.19,0
0,8.22449,18.7118,0.999237,0.0390537,0.19,0
0,8.32689,18.7158,0.999237,0.039054,0.19,0
0,8.4293,18.7198,0.999237,0.0390542,0.19,0
0,8.53171,18.7238,0.999237,0.0390545,0.19,0
0,8.63412,18.7278,0.999237,0.0390542,0.19,0
0,8.73653,18.7318,0.999237,0.0390545,0.19,0
0,8.83894,18.7358,0.999237,0.0390542,0.19,0
0,8.94135,18.7398,0.999237,0.0390544,0.19,0
0,9.04375,18.7438,0.999237,0.0390548,0.19,0
0,9.14616,18.7478,0.999237,0.0390544,0.19,0
0,9.24857,18.7518,0.999237,0.0390548,0.19,0
0,9.35098,18.7558,0.999237,0.0390544,0.19,0
0,9.45339,18.7598,0.999237,0.0390548,0.19,0
0,9.5558,18.7638,0.999237,0.0390544,0.19,0
0,9.6582,18.7678,0.999237,0.0390548,0.19,0
0,9.76061,18.7718,0.999237,0.0390544,0.19,0
0,9.86302,18.7758,0.999237,0.0390548,0.19,0
0,9.96543,18.7798,0.999237,0.0390544,0.19,0
0,10.0678,18.7838,0.999237,0.0390549,0.19,0
0,10.1702,18.7878,0.999237,0.0390544,0.19,0
0,10.2261,18.7019,0.545444,-0.838148,0.19,0
0,10.282,18.616,0.545444,-0.838147,0.19,0
0,10.3379,18.5301,0.545444,-0.838147,0.19,0
0,10.3938,18.4442,0.545444,-0.838147,0.19,0
0,10.4497,18.3583,0.545444,-0.838147,0.19,0
0,10.5056,18.2724,0.545444,-0.838147,0.19,0
0,10.5616,18.1865,0.545445,-0.838147,0.19,0
0,10.6175,18.1006,0.545445,-0.838147,0.19,0
0,10.6734,18.0147,0.545445,-0.838147,0.19,0
0,10.7293,17.9288,0.545445,-0.838146,0.19,0
0,10.7852,17.8429,0.545446,-0.838146,0.19,0
0,10.8411,17.757,0.545446,-0.838146,0.19,0
0,10.897,17.6711,0.545446,-0.838146,0.19,0
0,10.9529,17.5852,0.545446,-0.838146,0.19,0
0,11.0088,17.4993,0.545446,-0.838146,0.19,0
0,11.0647,17.4134,0.545446,-0.838146,0.19,0
0,11.1206,17.3275,0.545446,-0.838146,0.19,0
0,11.1765,17.2416,0.545446,-0.838146,0.19,0
0,11.2324,17.1557,0.545446,-0.838146,0.19,0
0,11.2883,17.0698,0.545445,-0.838147,0.19,0
0,11.3442,16.9839,0.545447,-0.838145,0.19,0
0,11.4001,16.898,0.545446,-0.838146,0.19,0
0,11.456,16.8121,0.545444,-0.838147,0.19,0
0,11.5571,16.829,0.986427,0.164201,0.19,0
0,11.6582,16.8458,0.986427,0.164201,0.19,0
0,11.7593,16.8626,0.986427,0.164201,0.19,0
0,11.8604,16.8795,0.986427,0.164202,0.19,0
0,11.9614,16.8963,0.986427,0.164202,0.19,0
0,12.0625,16.9131,0.986427,0.164202,0.19,0
0,12.1636,16.9299,0.986427,0.164202,0.19,0
0,12.2647,16.9468,0.986427,0.164202,0.19,0
0,12.3658,16.9636,0.986427,0.164202,0.19,0
0,12.4669,16.9804,0.986427,0.164202,0.19,0
0,12.568,16.9973,0.986427,0.164202,0.19,0
0,12.6691,17.0141,0.986427,0.164202,0.19,0
0,12.7702,17.0309,0.986427,0.164202,0.19,0
0,12.8713,17.0477,0.986427,0.164202,0.19,0
0,12.9724,17.0646,0.986427,0.164202,0.19,0
0,13.0735,17.0814,0.986427,0.164202,0.19,0
0,13.1746,17.0982,0.986427,0.164202,0.19,0
0,13.2757,17.1151,0.986427,0.164202,0.19,0
0,13.3768,17.1319,0.986427,0.164202,0.19,0
0,13.4779,17.1487,0.986427,0.164202,0.19,0
0,13.579,17.1655,0.986427,0.164203,0.19,0
0,13.6801,17.1824,0.986426,0.164204,0.19,0
0,13.7812,17.1992,0.986422,0.164228,0.19,0
0,13.8833,17.2073,0.996911,0.0785364,0.19,0
0,13.9855,17.2153,0.996911,0.0785364,0.19,0
0,14.0877,17.2234,0.996911,0.0785363,0.19,0
0,14.1899,17.2314,0.996911,0.0785362,0.19,0
0,14.292,17.2395,0.996911,0.0785362,0.19,0
0,14.3942,17.2475,0.996911,0.0785361,0.19,0
0,14.4964,17.2556,0.996911,0.078536,0.19,0
0,14.5985,17.2636,0.996911,0.0785359,0.19,0
0,14.7007,17.2716,0.996911,0.0785357,0.19,0
0,14.8029,17.2797,0.996911,0.0785355,0.19,0
0,14.905,17.2877,0.996911,0.0785353,0.19,0
0,15.0072,17.2958,0.996911,0.078535,0.19,0
0,15.1094,17.3038,0.996911,0.0785345,0.19,0
0,15.2116,17.3119,0.996911,0.0785339,0.19,0
0,15.3137,17.3199,0.996912,0.0785329,0.19,0
0,15.4159,17.328,0.996912,0.0785311,0.19,0
0,15.5181,17.336,0.996912,0.0785266,0.19,0
0,15.6202,17.3441,0.99691,0.0785488,0.19,0
0,15.7203,17.322,0.976582,-0.215146,0.19,0
0,15.8204,17.3,0.976581,-0.215152,0.19,0
0,15.9205,17.2779,0.976583,-0.215139,0.19,0
0,15.9878,17.2007,0.656978,-0.75391,0.19,0
0,16.0552,17.1234,0.656979,-0.753909,0.19,0
0,16.1225,17.0461,0.65698,-0.753908,0.19,0
0,16.1898,16.9689,0.65698,-0.753908,0.19,0
0,16.2572,16.8916,0.656982,-0.753906,0.19,0
0,16.3245,16.8143,0.656982,-0.753906,0.19,0
0,16.3918,16.7371,0.656982,-0.753906,0.19,0
0,16.4592,16.6598,0.656988,-0.753901,0.19,0
0,16.5592,16.6374,0.975723,-0.219009,0.19,0
0,16.6591,16.6149,0.975723,-0.219009,0.19,0
0,16.7591,16.5925,0.975723,-0.219008,0.19,0
0,16.8591,16.57,0.975723,-0.219008,0.19,0
0,16.9591,16.5476,0.975723,-0.219007,0.19,0
0,17.0591,16.5251,0.975724,-0.219006,0.19,0
0,17.1591,16.5027,0.975724,-0.219004,0.19,0
0,17.2591,16.4803,0.975726,-0.218996,0.19,0
