
0,22.3,-12.375,0,0,0.19,0,1,22.6625,-16.9813,0,0,0.19,0,2,22.0313,-10.4688,0,0,0.19,0
0,22.3677,-12.3342,0.856791,0.515663,0.19,0,1,22.6555,-16.8615,-0.0583272,0.998298,0.19,0,2,22.0461,-10.3645,0.140912,0.990022,0.19,0
0,22.4268,-12.2505,0.576068,0.817402,0.19,0,1,22.6485,-16.7417,-0.0583271,0.998298,0.19,0,2,22.0609,-10.2603,0.140912,0.990022,0.19,0
0,22.4858,-12.1667,0.576067,0.817402,0.19,0,1,22.6415,-16.6219,-0.058327,0.998298,0.19,0,2,22.0758,-10.1561,0.140912,0.990022,0.19,0
0,22.5448,-12.0829,0.576066,0.817403,0.19,0,1,22.6345,-16.5022,-0.058327,0.998298,0.19,0,2,22.0906,-10.0519,0.140912,0.990022,0.19,0
0,22.6039,-11.9992,0.576065,0.817404,0.19,0,1,22.6275,-16.3824,-0.0583269,0.998298,0.19,0,2,22.1054,-9.94767,0.140912,0.990022,0.19,0
0,22.6629,-11.9154,0.576067,0.817403,0.19,0,1,22.6205,-16.2626,-0.0583268,0.998298,0.19,0,2,22.1203,-9.84346,0.140912,0.990022,0.19,0
0,22.722,-11.8316,0.576064,0.817404,0.19,0,1,22.6135,-16.1429,-0.0583268,0.998298,0.19,0,2,22.1351,-9.73924,0.140911,0.990022,0.19,0
0,22.781,-11.7478,0.576068,0.817402,0.19,0,1,22.6065,-16.0231,-0.0583267,0.998298,0.19,0,2,22.1499,-9.63503,0.140911,0.990022,0.19,0
0,22.84,-11.6641,0.576063,0.817405,0.19,0,1,22.5995,-15.9033,-0.0583266,0.998298,0.19,0,2,22.1648,-9.53081,0.140911,0.990022,0.19,0
0,22.8991,-11.5803,0.57611,0.817372,0.19,0,1,22.5925,-15.7836,-0.0583265,0.998298,0.19,0,2,22.1796,-9.42659,0.140911,0.990022,0.19,0
0,22.8832,-11.479,-0.154831,0.987941,0.19,0,1,22.5855,-15.6638,-0.0583264,0.998298,0.19,0,2,22.1944,-9.32238,0.140911,0.990022,0.19,0
0,22.8673,-11.3778,-0.154831,0.987941,0.19,0,1,22.5785,-15.544,-0.0583263,0.998298,0.19,0,2,22.2093,-9.21816,0.140911,0.990022,0.19,0
0,22.8515,-11.2765,-0.154831,0.987941,0.19,0,1,22.5715,-15.4242,-0.0583262,0.998298,0.19,0,2,22.2241,-9.11395,0.140911,0.990022,0.19,0
0,22.8356,-11.1753,-0.154831,0.987941,0.19,0,1,22.5645,-15.3045,-0.0583261,0.998298,0.19,0,2,22.2389,-9.00973,0.140911,0.990022,0.19,0
0,22.8197,-11.074,-0.154831,0.987941,0.19,0,1,22.5575,-15.1847,-0.058326,0.998298,0.19,0,2,22.2538,-8.90552,0.140911,0.990022,0.19,0
0,22.8039,-10.9728,-0.154831,0.987941,0.19,0,1,22.5505,-15.0649,-0.0583259,0.998298,0.19,0,2,22.2686,-8.8013,0.140911,0.990022,0.19,0
0,22.788,-10.8715,-0.154831,0.987941,0.19,0,1,22.5435,-14.9452,-0.0583258,0.998298,0.19,0,2,22.2834,-8.69708,0.140911,0.990022,0.19,0
0,22.7721,-10.7703,-0.154831,0.987941,0.19,0,1,22.5365,-14.8254,-0.0583256,0.998298,0.19,0,2,22.2983,-8.59287,0.140911,0.990022,0.19,0
0,22.7563,-10.669,-0.154831,0.987941,0.19,0,1,22.5295,-14.7056,-0.0583254,0.998298,0.19,0,2,22.3131,-8.48865,0.14091,0.990022,0.19,0
0,22.7404,-10.5678,-0.154831,0.987941,0.19,0,1,22.5225,-14.5858,-0.0583253,0.998298,0.19,0,2,22.3279,-8.38444,0.14091,0.990022,0.19,0
0,22.7245,-10.4665,-0.154831,0.987941,0.19,0,1,22.5155,-14.4661,-0.0583251,0.998298,0.19,0,2,22.3428,-8.28022,0.14091,0.990022,0.19,0
0,22.7087,-10.3653,-0.154831,0.987941,0.19,0,1,22.5085,-14.3463,-0.0583249,0.998298,0.19,0,2,22.3576,-8.17601,0.14091,0.990022,0.19,0
0,22.6928,-10.264,-0.154831,0.987941,0.19,0,1,22.5015,-14.2265,-0.0583247,0.998298,0.19,0,2,22.3724,-8.07179,0.14091,0.990022,0.19,0
0,22.6769,-10.1628,-0.154831,0.987941,0.19,0,1,22.4945,-14.1068,-0.0583245,0.998298,0.19,0,2,22.3873,-7.96757,0.14091,0.990022,0.19,0
0,22.6611,-10.0615,-0.154831,0.987941,0.19,0,1,22.4875,-13.987,-0.0583242,0.998298,0.19,0,2,22.4021,-7.86336,0.140909,0.990022,0.19,0
0,22.6452,-9.96028,-0.154831,0.987941,0.19,0,1,22.4806,-13.8672,-0.0583239,0.998298,0.19,0,2,22.4169,-7.75914,0.140909,0.990022,0.19,0
0,22.6293,-9.85903,-0.154831,0.987941,0.19,0,1,22.4736,-13.7475,-0.0583236,0.998298,0.19,0,2,22.4318,-7.65493,0.140909,0.990023,0.19,0
0,22.6134,-9.75778,-0.154831,0.987941,0.19,0,1,22.4666,-13.6277,-0.0583233,0.998298,0.19,0,2,22.4466,-7.55071,0.140909,0.990023,0.19,0
0,22.5976,-9.65653,-0.154831,0.987941,0.19,0,1,22.4596,-13.5079,-0.0583229,0.998298,0.19,0,2,22.4614,-7.44649,0.140909,0.990023,0.19,0
0,22.5817,-9.55528,-0.154832,0.987941,0.19,0,1,22.4526,-13.3881,-0.0583224,0.998298,0.19,0,2,22.4763,-7.34228,0.140908,0.990023,0.19,0
0,22.5658,-9.45403,-0.154831,0.987941,0.19,0,1,22.4456,-13.2684,-0.0583219,0.998298,0.19,0,2,22.4911,-7.23806,0.140908,0.990023,0.19,0
0,22.55,-9.35278,-0.154832,0.987941,0.19,0,1,22.4386,-13.1486,-0.0583214,0.998298,0.19,0,2,22.5059,-7.13385,0.140908,0.990023,0.19,0
0,22.5341,-9.25153,-0.154831,0.987941,0.19,0,1,22.4316,-13.0288,-0.058322,0.998298,0.19,0,2,22.5208,-7.02963,0.140907,0.990023,0.19,0
0,22.5182,-9.15028,-0.154831,0.987941,0.19,0,1,22.4246,-12.9091,-0.0583213,0.998298,0.19,0,2,22.5356,-6.92541,0.140907,0.990023,0.19,0
0,22.5024,-9.04903,-0.154831,0.987941,0.19,0,1,22.4176,-12.7893,-0.058322,0.998298,0.19,0,2,22.5504,-6.8212,0.140906,0.990023,0.19,0
0,22.4865,-8.94777,-0.154831,0.987941,0.19,0,1,22.4106,-12.6695,-0.0583212,0.998298,0.19,0,2,22.5653,-6.71698,0.140905,0.990023,0.19,0
0,22.4706,-8.84652,-0.154831,0.987941,0.19,0,1,22.4036,-12.5498,-0.0583221,0.998298,0.19,0,2,22.5801,-6.61277,0.140905,0.990023,0.19,0
0,22.4548,-8.74527,-0.154831,0.987941,0.19,0,1,22.3966,-12.43,-0.0583211,0.998298,0.19,0,2,22.5949,-6.50855,0.140904,0.990023,0.19,0
0,22.4389,-8.64402,-0.154831,0.987941,0.19,0,1,22.3896,-12.3102,-0.0583222,0.998298,0.19,0,2,22.6098,-6.40433,0.140905,0.990023,0.19,0
0,22.423,-8.54277,-0.154831,0.987941,0.19,0,1,22.3826,-12.1904,-0.0583208,0.998298,0.19,0,2,22.6246,-6.30012,0.140904,0.990023,0.19,0
0,22.4072,-8.44152,-0.154831,0.987941,0.19,0,1,22.3756,-12.0707,-0.0583224,0.998298,0.19,0,2,22.6394,-6.1959,0.140905,0.990023,0.19,0
0,22.3913,-8.34027,-0.154831,0.987941,0.19,0,1,22.3686,-11.9509,-0.0583203,0.998298,0.19,0,2,22.6542,-6.09168,0.140903,0.990023,0.19,0
0,22.3754,-8.23902,-0.154831,0.987941,0.19,0,1,22.3616,-11.8311,-0.0583229,0.998298,0.19,0,2,22.6691,-5.98747,0.140905,0.990023,0.19,0
0,22.3596,-8.13777,-0.154831,0.987941,0.19,0,1,22.3546,-11.7114,-0.0583182,0.998298,0.19,0,2,22.6839,-5.88325,0.140902,0.990023,0.19,0
0,22.3437,-8.03652,-0.154832,0.987941,0.19,0,1,22.3476,-11.5916,-0.0583282,0.998298,0.19,0,2,22.6987,-5.77904,0.140906,0.990023,0.19,0
0,22.3278,-7.93527,-0.154831,0.987941,0.19,0,1,22.3483,-11.4716,0.00601416,0.999982,0.19,0,2,22.7136,-5.67482,0.140898,0.990024,0.19,0
0,22.312,-7.83402,-0.154832,0.987941,0.19,0,1,22.349,-11.3517,0.00601426,0.999982,0.19,0,2,22.7285,-5.57062,0.141637,0.989919,0.19,0
0,22.2961,-7.73277,-0.154831,0.987941,0.19,0,1,22.3498,-11.2317,0.00601436,0.999982,0.19,0,2,22.6667,-5.47774,-0.554024,0.832501,0.19,0
0,22.2802,-7.63151,-0.154832,0.987941,0.19,0,1,22.3505,-11.1117,0.00601446,0.999982,0.19,0,2,22.5979,-5.39806,-0.653432,0.756985,0.19,0
0,22.2643,-7.53026,-0.154831,0.987941,0.19,0,1,22.3512,-10.9917,0.00601458,0.999982,0.19,0,2,22.5291,-5.31837,-0.653432,0.756985,0.19,0
0,22.2485,-7.42901,-0.154832,0.987941,0.19,0,1,22.3519,-10.8718,0.00601469,0.999982,0.19,0,2,22.4603,-5.23869,-0.653432,0.756985,0.19,0
0,22.2326,-7.32776,-0.154831,0.987941,0.19,0,1,22.3526,-10.7518,0.00601481,0.999982,0.19,0,2,22.3915,-5.159,-0.653432,0.756985,0.19,0
0,22.2167,-7.22651,-0.154832,0.987941,0.19,0,1,22.3534,-10.6318,0.00601494,0.999982,0.19,0,2,22.3228,-5.07931,-0.653432,0.756986,0.19,0
0,22.2009,-7.12526,-0.154831,0.987941,0.19,0,1,22.3541,-10.5118,0.00601507,0.999982,0.19,0,2,22.254,-4.99963,-0.653432,0.756986,0.19,0
0,22.185,-7.02401,-0.154831,0.987941,0.19,0,1,22.3548,-10.3919,0.00601521,0.999982,0.19,0,2,22.1852,-4.91994,-0.653431,0.756986,0.19,0
0,22.1691,-6.92276,-0.154831,0.987941,0.19,0,1,22.3555,-10.2719,0.00601536,0.999982,0.19,0,2,22.1164,-4.84026,-0.653431,0.756986,0.19,0
0,22.1533,-6.82151,-0.154831,0.987941,0.19,0,1,22.3563,-10.1519,0.00601551,0.999982,0.19,0,2,22.0476,-4.76057,-0.653431,0.756986,0.19,0
0,22.1374,-6.72025,-0.154831,0.987941,0.19,0,1,22.357,-10.032,0.00601567,0.999982,0.19,0,2,21.9788,-4.68089,-0.653431,0.756986,0.19,0
0,22.1215,-6.619,-0.154831,0.987941,0.19,0,1,22.3577,-9.91199,0.00601585,0.999982,0.19,0,2,21.91,-4.6012,-0.653431,0.756986,0.19,0
0,22.1057,-6.51775,-0.154831,0.987941,0.19,0,1,22.3584,-9.79202,0.00601603,0.999982,0.19,0,2,21.8413,-4.52152,-0.65343,0.756987,0.19,0
0,22.0898,-6.4165,-0.15483,0.987941,0.19,0,1,22.3591,-9.67204,0.00601622,0.999982,0.19,0,2,21.7725,-4.44183,-0.65343,0.756987,0.19,0
0,22.0739,-6.31525,-0.154831,0.987941,0.19,0,1,22.3599,-9.55207,0.00601642,0.999982,0.19,0,2,21.7037,-4.36215,-0.65343,0.756987,0.19,0
0,22.0581,-6.214,-0.15483,0.987941,0.19,0,1,22.3606,-9.4321,0.00601664,0.999982,0.19,0,2,21.6349,-4.28246,-0.653429,0.756988,0.19,0
0,22.0422,-6.11275,-0.154832,0.987941,0.19,0,1,22.3613,-9.31213,0.00601687,0.999982,0.19,0,2,21.5661,-4.20278,-0.653428,0.756988,0.19,0
0,22.0263,-6.0115,-0.15483,0.987941,0.19,0,1,22.362,-9.19215,0.00601711,0.999982,0.19,0,2,21.4973,-4.12309,-0.653427,0.756989,0.19,0
0,22.0105,-5.91025,-0.154832,0.987941,0.19,0,1,22.3627,-9.07218,0.00601737,0.999982,0.19,0,2,21.4286,-4.04341,-0.653425,0.756991,0.19,0
0,21.9946,-5.80899,-0.154829,0.987941,0.19,0,1,22.3635,-8.95221,0.00601765,0.999982,0.19,0,2,21.3598,-3.96372,-0.653428,0.756989,0.19,0
0,21.9787,-5.70774,-0.154833,0.987941,0.19,0,1,22.3642,-8.83224,0.00601737,0.999982,0.19,0,2,21.291,-3.88404,-0.653423,0.756993,0.19,0
0,21.9629,-5.60649,-0.154821,0.987943,0.19,0,1,22.3649,-8.71227,0.00601767,0.999982,0.19,0,2,21.1882,-3.90691,-0.976113,-0.217263,0.19,0
0,21.9858,-5.50661,0.224071,0.974573,0.19,0,1,22.3656,-8.59229,0.00601737,0.999982,0.19,0,2,21.0855,-3.92978,-0.976113,-0.217263,0.19,0
0,22.0088,-5.40673,0.224071,0.974573,0.19,0,1,22.3664,-8.47232,0.00601769,0.999982,0.19,0,2,20.9827,-3.95265,-0.976113,-0.217263,0.19,0
0,22.0317,-5.30685,0.224071,0.974573,0.19,0,1,22.3671,-8.35235,0.00601737,0.999982,0.19,0,2,20.88,-3.97552,-0.976113,-0.217263,0.19,0
0,22.0547,-5.20697,0.224071,0.974573,0.19,0,1,22.3678,-8.23238,0.00601772,0.999982,0.19,0,2,20.7772,-3.99839,-0.976113,-0.217263,0.19,0
0,22.0777,-5.10709,0.224071,0.974573,0.19,0,1,22.3685,-8.1124,0.00601737,0.999982,0.19,0,2,20.6745,-4.02126,-0.976113,-0.217263,0.19,0
0,22.1006,-5.00721,0.224071,0.974573,0.19,0,1,22.3692,-7.99243,0.00601776,0.999982,0.19,0,2,20.5717,-4.04413,-0.976113,-0.217263,0.19,0
0,22.1236,-4.90732,0.224071,0.974573,0.19,0,1,22.37,-7.87246,0.00601737,0.999982,0.19,0,2,20.469,-4.067,-0.976113,-0.217263,0.19,0
